elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
40.951,31.3,0.2637,0,0.000,3.20,NORMAL,RECOVERED,1
40.985,31.3,0.2631,0,0.000,3.20,NORMAL,RECOVERED,1
41.030,31.2,0.2719,0,0.000,3.20,NORMAL,RECOVERED,1
41.056,30.3,0.2678,0,0.000,3.20,NORMAL,RECOVERED,1
41.090,31.1,0.2668,0,0.000,3.20,NORMAL,RECOVERED,1
41.119,30.9,0.2665,0,0.000,3.20,NORMAL,RECOVERED,1
41.150,31.2,0.2689,0,0.000,3.20,NORMAL,RECOVERED,1
41.192,31.4,0.2700,0,0.000,3.20,NORMAL,RECOVERED,1
41.228,30.6,0.2694,0,0.000,3.20,NORMAL,RECOVERED,1
41.252,30.4,0.2694,0,0.000,3.20,NORMAL,RECOVERED,1
41.286,31.3,0.2700,0,0.000,3.20,NORMAL,RECOVERED,1
41.314,31.1,0.2700,0,0.000,3.20,NORMAL,RECOVERED,1
41.354,31.6,0.2696,0,0.000,3.20,NORMAL,RECOVERED,1
41.383,30.9,0.2732,0,0.000,3.20,NORMAL,RECOVERED,1
41.423,31.3,0.2733,0,0.000,3.20,NORMAL,RECOVERED,1
41.454,30.6,0.2792,0,0.000,3.20,NORMAL,RECOVERED,1
41.488,31.0,0.2740,0,0.000,3.20,NORMAL,RECOVERED,1
41.521,30.8,0.2775,0,0.000,3.20,NORMAL,RECOVERED,1
41.568,30.7,0.2858,0,0.000,3.20,NORMAL,RECOVERED,1
41.609,29.7,0.2824,0,0.000,3.20,NORMAL,RECOVERED,1
41.625,29.3,0.2834,0,0.000,3.20,NORMAL,RECOVERED,1
41.650,32.4,0.2821,0,0.000,3.20,NORMAL,RECOVERED,1
41.685,33.0,0.2893,0,0.000,3.06,NORMAL,RECOVERED,1
41.722,32.6,0.2899,0,0.000,2.99,NORMAL,RECOVERED,1
41.752,32.0,0.2875,0,0.000,2.86,NORMAL,RECOVERED,1
41.786,32.1,0.2835,0,0.000,2.76,NORMAL,RECOVERED,1
41.821,32.1,0.2837,0,0.000,2.76,NORMAL,RECOVERED,1
41.854,31.6,0.2876,0,0.000,2.76,NORMAL,RECOVERED,1
41.891,31.5,0.2862,0,0.000,2.76,NORMAL,RECOVERED,1
41.919,31.0,0.2868,0,0.000,2.76,NORMAL,RECOVERED,1
41.964,31.4,0.2898,0,0.000,2.76,NORMAL,RECOVERED,1
41.982,30.6,0.2936,0,0.000,2.76,NORMAL,RECOVERED,1
42.020,32.8,0.2910,0,0.000,2.76,NORMAL,RECOVERED,1
42.049,32.2,0.2912,0,0.000,2.76,NORMAL,RECOVERED,1
42.092,32.5,0.2878,0,0.000,2.76,NORMAL,RECOVERED,1
42.117,31.5,0.2883,0,0.000,2.76,NORMAL,RECOVERED,1
42.158,32.3,0.2913,0,0.000,2.76,NORMAL,RECOVERED,1
42.181,31.6,0.2905,0,0.000,2.76,NORMAL,RECOVERED,1
42.232,32.7,0.2934,0,0.000,2.76,NORMAL,RECOVERED,1
42.252,31.4,0.2865,0,0.000,2.76,NORMAL,RECOVERED,1
42.296,33.5,0.2867,0,0.000,2.76,NORMAL,RECOVERED,1
42.319,32.4,0.2833,0,0.000,2.76,NORMAL,RECOVERED,1
42.361,33.5,0.2856,0,0.000,2.76,NORMAL,RECOVERED,1
42.386,32.5,0.2937,0,0.000,2.76,NORMAL,RECOVERED,1
42.431,33.3,0.2897,0,0.000,2.76,NORMAL,RECOVERED,1
42.454,32.2,0.2909,0,0.000,2.76,NORMAL,RECOVERED,1
42.490,33.2,0.2853,0,0.000,2.76,NORMAL,RECOVERED,1
42.515,32.8,0.2811,0,0.000,2.76,NORMAL,RECOVERED,1
42.555,33.3,0.2826,0,0.000,2.76,NORMAL,RECOVERED,1
42.587,32.6,0.2927,0,0.000,2.76,NORMAL,RECOVERED,1
42.619,32.5,0.2783,0,0.000,2.76,NORMAL,RECOVERED,1
42.649,32.3,0.2876,0,0.000,2.76,NORMAL,RECOVERED,1
42.689,32.3,0.2884,0,0.000,2.76,NORMAL,RECOVERED,1
42.716,31.6,0.2852,0,0.000,2.76,NORMAL,RECOVERED,1
42.763,32.0,0.2852,0,0.000,2.76,NORMAL,RECOVERED,1
42.783,30.9,0.2767,0,0.000,2.76,NORMAL,RECOVERED,1
42.823,32.9,0.2709,0,0.000,2.76,NORMAL,RECOVERED,1
42.855,32.1,0.2763,0,0.000,2.76,NORMAL,RECOVERED,1
42.884,32.0,0.2675,0,0.000,2.76,NORMAL,RECOVERED,1
42.916,32.3,0.2666,0,0.000,2.76,NORMAL,RECOVERED,1
42.950,32.2,0.2836,0,0.000,2.76,NORMAL,RECOVERED,1
42.988,31.9,0.2829,0,0.000,2.76,NORMAL,RECOVERED,1
43.023,31.3,0.2678,0,0.000,2.76,NORMAL,RECOVERED,1
43.058,31.0,0.2623,0,0.000,2.76,NORMAL,RECOVERED,1
43.094,30.8,0.2711,0,0.000,2.76,NORMAL,RECOVERED,1
43.118,30.5,0.2803,0,0.000,2.76,NORMAL,RECOVERED,1
43.159,31.8,0.2824,0,0.000,2.76,NORMAL,RECOVERED,1
43.184,31.0,0.2900,0,0.000,2.76,NORMAL,RECOVERED,1
43.224,31.9,0.2928,0,0.000,2.76,NORMAL,RECOVERED,1
43.251,31.2,0.2930,0,0.000,2.76,NORMAL,RECOVERED,1
43.286,31.8,0.2829,0,0.000,2.76,NORMAL,RECOVERED,1
43.318,31.5,0.2865,0,0.000,2.76,NORMAL,RECOVERED,1
43.356,31.5,0.2961,0,0.000,2.76,NORMAL,RECOVERED,1
43.387,31.0,0.2920,0,0.000,2.76,NORMAL,RECOVERED,1
43.418,31.2,0.2894,0,0.000,2.76,NORMAL,RECOVERED,1
43.451,31.2,0.2880,0,0.000,2.76,NORMAL,RECOVERED,1
43.483,31.2,0.2924,0,0.000,2.76,NORMAL,RECOVERED,1
43.519,31.1,0.2932,0,0.000,2.76,NORMAL,RECOVERED,1
43.559,30.8,0.2932,0,0.000,2.65,NORMAL,RECOVERED,1
43.581,30.2,0.2938,0,0.000,2.55,NORMAL,RECOVERED,1
43.625,31.6,0.2888,0,0.000,2.41,NORMAL,RECOVERED,1
43.656,30.8,0.2980,0,0.000,2.32,NORMAL,RECOVERED,1
43.690,30.8,0.2982,0,0.000,2.32,NORMAL,RECOVERED,1
43.717,30.8,0.2942,0,0.000,2.32,NORMAL,RECOVERED,1
43.753,31.2,0.2907,0,0.000,2.32,NORMAL,RECOVERED,1
43.783,31.0,0.2954,0,0.000,2.32,NORMAL,RECOVERED,1
43.818,31.1,0.2965,0,0.000,2.32,NORMAL,RECOVERED,1
43.849,30.9,0.2901,0,0.000,2.32,NORMAL,RECOVERED,1
43.883,30.9,0.2910,0,0.000,2.32,NORMAL,RECOVERED,1
43.916,30.8,0.2975,0,0.000,2.32,NORMAL,RECOVERED,1
43.951,30.8,0.2951,0,0.000,2.32,NORMAL,RECOVERED,1
43.982,30.6,0.2871,0,0.000,2.32,NORMAL,RECOVERED,1
44.023,30.7,0.2894,0,0.000,2.32,NORMAL,RECOVERED,1
44.051,30.0,0.2957,0,0.000,2.32,NORMAL,RECOVERED,1
44.089,30.7,0.2950,0,0.000,2.32,NORMAL,RECOVERED,1
44.119,30.2,0.2979,0,0.000,2.32,NORMAL,RECOVERED,1
44.157,30.8,0.2906,0,0.000,2.32,NORMAL,RECOVERED,1
44.186,30.2,0.2885,0,0.000,2.32,NORMAL,RECOVERED,1
44.226,30.6,0.2994,0,0.000,2.32,NORMAL,RECOVERED,1
44.249,30.1,0.2983,0,0.000,2.32,NORMAL,RECOVERED,1
44.288,31.4,0.2877,0,0.000,2.32,NORMAL,RECOVERED,1
44.317,30.8,0.2935,0,0.000,2.32,NORMAL,RECOVERED,1
44.359,31.2,0.2928,0,0.000,2.32,NORMAL,RECOVERED,1
44.387,30.5,0.2974,0,0.000,2.32,NORMAL,RECOVERED,1
44.417,31.1,0.3030,0,0.000,2.32,NORMAL,RECOVERED,1
44.457,31.2,0.2983,0,0.000,2.32,NORMAL,RECOVERED,1
44.485,30.6,0.2941,0,0.000,2.32,NORMAL,RECOVERED,1
44.517,31.1,0.2964,0,0.000,2.32,NORMAL,RECOVERED,1
44.551,31.1,0.2982,0,0.000,2.32,NORMAL,RECOVERED,1
44.582,30.9,0.2954,0,0.000,2.32,NORMAL,RECOVERED,1
44.621,31.1,0.2968,0,0.000,2.32,NORMAL,RECOVERED,1
44.652,30.6,0.2986,0,0.000,2.32,NORMAL,RECOVERED,1
44.688,30.7,0.2981,0,0.000,2.32,NORMAL,RECOVERED,1
44.715,30.4,0.3022,0,0.000,2.32,NORMAL,RECOVERED,1
44.751,31.0,0.2986,0,0.000,2.32,NORMAL,RECOVERED,1
44.788,30.7,0.3016,0,0.000,2.32,NORMAL,RECOVERED,1
44.820,30.4,0.3019,0,0.000,2.32,NORMAL,RECOVERED,1
44.854,30.4,0.2984,0,0.000,2.32,NORMAL,RECOVERED,1
44.892,30.4,0.3053,0,0.000,2.32,NORMAL,RECOVERED,1
44.923,29.9,0.2954,0,0.000,2.32,NORMAL,RECOVERED,1
44.952,30.1,0.2993,0,0.000,2.32,NORMAL,RECOVERED,1
44.984,30.6,0.3048,0,0.000,2.32,NORMAL,RECOVERED,1
45.027,30.7,0.3008,0,0.000,2.32,NORMAL,RECOVERED,1
45.051,30.0,0.2619,0,0.000,2.32,NORMAL,RECOVERED,1
45.091,31.2,0.1254,1,0.000,2.46,NORMAL,INSTANT,1
45.122,30.5,0.0294,1,0.031,2.56,NORMAL,INSTANT,1
45.156,30.7,0.0290,1,0.066,2.68,NORMAL,INSTANT,1
45.183,30.5,0.0472,1,0.093,2.77,NORMAL,INSTANT,1
45.222,31.1,0.1612,1,0.132,2.90,NORMAL,INSTANT,1
45.290,30.6,0.1995,1,0.199,3.12,NORMAL,INSTANT,1
45.415,29.0,0.2209,0,0.000,3.12,NORMAL,RECOVERED,1
45.425,26.9,0.2306,0,0.000,3.12,NORMAL,RECOVERED,1
45.468,34.2,0.2584,0,0.000,3.12,NORMAL,RECOVERED,1
45.483,33.1,0.2710,0,0.000,3.12,NORMAL,RECOVERED,1
45.522,36.4,0.2754,0,0.000,3.12,NORMAL,RECOVERED,1
45.555,35.3,0.2772,0,0.000,3.12,NORMAL,RECOVERED,1
45.586,34.8,0.2806,0,0.000,3.12,NORMAL,RECOVERED,1
45.627,34.6,0.2806,0,0.000,3.12,NORMAL,RECOVERED,1
45.653,33.6,0.2799,0,0.000,3.12,NORMAL,RECOVERED,1
45.690,33.9,0.2802,0,0.000,3.12,NORMAL,RECOVERED,1
45.718,33.3,0.2858,0,0.000,3.12,NORMAL,RECOVERED,1
45.768,33.5,0.2853,0,0.000,3.12,NORMAL,RECOVERED,1
45.785,32.2,0.2773,0,0.000,3.12,NORMAL,RECOVERED,1
45.823,34.3,0.2877,0,0.000,3.12,NORMAL,RECOVERED,1
45.859,33.6,0.2879,0,0.000,3.12,NORMAL,RECOVERED,1
45.891,33.0,0.2856,0,0.000,3.12,NORMAL,RECOVERED,1
45.925,32.8,0.2864,0,0.000,3.12,NORMAL,RECOVERED,1
45.961,32.5,0.2822,0,0.000,3.12,NORMAL,RECOVERED,1
45.991,32.0,0.2853,0,0.000,3.12,NORMAL,RECOVERED,1
46.021,32.3,0.2837,0,0.000,3.12,NORMAL,RECOVERED,1
46.050,32.2,0.2851,0,0.000,3.12,NORMAL,RECOVERED,1
46.094,32.5,0.2852,0,0.000,3.12,NORMAL,RECOVERED,1
46.117,31.5,0.2857,0,0.000,3.12,NORMAL,RECOVERED,1
46.152,32.6,0.2853,0,0.000,3.12,NORMAL,RECOVERED,1
46.183,32.2,0.2933,0,0.000,3.12,NORMAL,RECOVERED,1
46.226,32.2,0.2902,0,0.000,3.12,NORMAL,RECOVERED,1
46.256,31.3,0.2868,0,0.000,3.12,NORMAL,RECOVERED,1
46.290,31.5,0.2882,0,0.000,3.12,NORMAL,RECOVERED,1
46.322,31.4,0.2890,0,0.000,3.12,NORMAL,RECOVERED,1
46.360,31.3,0.2851,0,0.000,3.12,NORMAL,RECOVERED,1
46.390,30.8,0.2890,0,0.000,3.12,NORMAL,RECOVERED,1
46.430,31.1,0.2890,0,0.000,3.12,NORMAL,RECOVERED,1
46.450,30.6,0.2807,0,0.000,3.12,NORMAL,RECOVERED,1
46.489,32.1,0.2876,0,0.000,3.12,NORMAL,RECOVERED,1
46.519,31.5,0.2799,0,0.000,3.12,NORMAL,RECOVERED,1
46.555,31.6,0.2845,0,0.000,3.12,NORMAL,RECOVERED,1
46.584,31.2,0.2830,0,0.000,3.12,NORMAL,RECOVERED,1
46.620,31.6,0.2840,0,0.000,3.12,NORMAL,RECOVERED,1
46.651,31.2,0.2870,0,0.000,3.12,NORMAL,RECOVERED,1
46.685,31.4,0.2890,0,0.000,3.12,NORMAL,RECOVERED,1
46.717,31.2,0.2855,0,0.000,3.12,NORMAL,RECOVERED,1
46.759,31.2,0.2808,0,0.000,3.12,NORMAL,RECOVERED,1
46.783,30.4,0.2853,0,0.000,3.12,NORMAL,RECOVERED,1
46.824,31.5,0.2841,0,0.000,3.12,NORMAL,RECOVERED,1
46.854,30.8,0.2807,0,0.000,3.12,NORMAL,RECOVERED,1
46.887,31.3,0.2794,0,0.000,3.12,NORMAL,RECOVERED,1
46.922,31.1,0.2751,0,0.000,3.12,NORMAL,RECOVERED,1
46.957,30.8,0.2853,0,0.000,3.12,NORMAL,RECOVERED,1
46.987,30.7,0.2746,0,0.000,3.12,NORMAL,RECOVERED,1
47.029,30.9,0.2679,0,0.000,3.12,NORMAL,RECOVERED,1
47.051,30.1,0.2663,0,0.000,3.12,NORMAL,RECOVERED,1
47.094,31.6,0.2715,0,0.000,3.12,NORMAL,RECOVERED,1
47.119,30.8,0.2622,0,0.000,3.12,NORMAL,RECOVERED,1
47.158,31.8,0.2631,0,0.000,3.12,NORMAL,RECOVERED,1
47.193,31.1,0.2588,0,0.000,3.12,NORMAL,RECOVERED,1
47.228,30.9,0.2585,0,0.000,3.12,NORMAL,RECOVERED,1
47.250,30.6,0.2627,0,0.000,3.12,NORMAL,RECOVERED,1
47.287,32.1,0.2644,0,0.000,3.12,NORMAL,RECOVERED,1
47.322,31.7,0.2653,0,0.000,3.12,NORMAL,RECOVERED,1
47.353,31.3,0.2701,0,0.000,3.12,NORMAL,RECOVERED,1
47.384,31.4,0.2676,0,0.000,3.12,NORMAL,RECOVERED,1
47.425,31.6,0.2763,0,0.000,3.12,NORMAL,RECOVERED,1
47.449,30.9,0.2655,0,0.000,3.12,NORMAL,RECOVERED,1
47.486,31.7,0.2612,0,0.000,3.12,NORMAL,RECOVERED,1
47.517,31.3,0.2730,0,0.000,3.12,NORMAL,RECOVERED,1
47.552,31.4,0.2791,0,0.000,3.12,NORMAL,RECOVERED,1
47.598,31.1,0.2695,0,0.000,3.12,NORMAL,RECOVERED,1
47.620,30.1,0.2771,0,0.000,3.12,NORMAL,RECOVERED,1
47.655,32.0,0.2763,0,0.000,3.12,NORMAL,RECOVERED,1
47.685,31.6,0.2778,0,0.000,3.12,NORMAL,RECOVERED,1
47.725,31.6,0.2772,0,0.000,3.12,NORMAL,RECOVERED,1
47.770,31.0,0.2806,0,0.000,3.12,NORMAL,RECOVERED,1
47.797,30.1,0.2810,0,0.000,3.12,NORMAL,RECOVERED,1
47.834,30.8,0.2833,0,0.000,3.12,NORMAL,RECOVERED,1
47.857,30.4,0.2749,0,0.000,3.12,NORMAL,RECOVERED,1
47.894,31.8,0.2809,0,0.000,3.12,NORMAL,RECOVERED,1
47.923,31.3,0.2794,0,0.000,3.12,NORMAL,RECOVERED,1
47.957,31.7,0.2793,0,0.000,3.12,NORMAL,RECOVERED,1
47.999,31.5,0.2802,0,0.000,3.12,NORMAL,RECOVERED,1
48.025,30.8,0.2775,0,0.000,3.12,NORMAL,RECOVERED,1
48.055,31.4,0.2581,0,0.000,3.12,NORMAL,RECOVERED,1
48.093,31.5,0.2576,0,0.000,3.12,NORMAL,RECOVERED,1
48.120,31.1,0.2607,0,0.000,3.12,NORMAL,RECOVERED,1
48.162,31.5,0.2626,0,0.000,3.12,NORMAL,RECOVERED,1
48.188,30.8,0.2588,0,0.000,3.12,NORMAL,RECOVERED,1
48.225,31.5,0.2709,0,0.000,3.12,NORMAL,RECOVERED,1
48.256,31.1,0.2642,0,0.000,3.12,NORMAL,RECOVERED,1
48.288,31.1,0.2641,0,0.000,3.12,NORMAL,RECOVERED,1
48.320,31.2,0.2703,0,0.000,3.12,NORMAL,RECOVERED,1
48.351,31.3,0.2629,0,0.000,3.12,NORMAL,RECOVERED,1
48.386,31.2,0.2685,0,0.000,3.12,NORMAL,RECOVERED,1
48.426,31.0,0.2685,0,0.000,3.12,NORMAL,RECOVERED,1
48.456,30.4,0.2689,0,0.000,3.12,NORMAL,RECOVERED,1
48.492,30.7,0.2617,0,0.000,3.12,NORMAL,RECOVERED,1
48.520,30.4,0.2691,0,0.000,3.12,NORMAL,RECOVERED,1
48.563,30.9,0.2630,0,0.000,3.12,NORMAL,RECOVERED,1
48.593,30.2,0.2690,0,0.000,3.12,NORMAL,RECOVERED,1
48.628,30.6,0.2692,0,0.000,3.12,NORMAL,RECOVERED,1
48.654,30.4,0.2715,0,0.000,3.12,NORMAL,RECOVERED,1
48.692,31.3,0.2684,0,0.000,3.12,NORMAL,RECOVERED,1
48.720,30.7,0.2734,0,0.000,3.12,NORMAL,RECOVERED,1
48.760,31.3,0.2673,0,0.000,3.12,NORMAL,RECOVERED,1
48.796,30.6,0.2734,0,0.000,3.12,NORMAL,RECOVERED,1
48.824,30.3,0.2812,0,0.000,3.12,NORMAL,RECOVERED,1
48.854,30.8,0.2792,0,0.000,3.12,NORMAL,RECOVERED,1
48.902,31.1,0.2810,0,0.000,3.12,NORMAL,RECOVERED,1
48.925,30.1,0.2832,0,0.000,3.12,NORMAL,RECOVERED,1
48.960,31.3,0.2794,0,0.000,3.12,NORMAL,RECOVERED,1
48.986,31.1,0.2851,0,0.000,3.12,NORMAL,RECOVERED,1
49.029,31.7,0.2767,0,0.000,3.12,NORMAL,RECOVERED,1
49.059,30.9,0.2812,0,0.000,3.12,NORMAL,RECOVERED,1
49.086,31.2,0.2882,0,0.000,3.12,NORMAL,RECOVERED,1
49.127,31.7,0.2860,0,0.000,3.12,NORMAL,RECOVERED,1
49.166,31.0,0.2827,0,0.000,3.12,NORMAL,RECOVERED,1
49.186,30.4,0.2789,0,0.000,3.12,NORMAL,RECOVERED,1
49.220,32.3,0.2821,0,0.000,3.12,NORMAL,RECOVERED,1
49.250,32.1,0.2857,0,0.000,3.12,NORMAL,RECOVERED,1
49.297,32.1,0.2747,0,0.000,3.12,NORMAL,RECOVERED,1
49.319,31.0,0.2648,0,0.000,3.12,NORMAL,RECOVERED,1
49.357,32.5,0.2672,0,0.000,3.12,NORMAL,RECOVERED,1
49.385,31.9,0.2669,0,0.000,3.12,NORMAL,RECOVERED,1
49.427,32.2,0.2742,0,0.000,3.12,NORMAL,RECOVERED,1
49.461,31.4,0.2672,0,0.000,3.12,NORMAL,RECOVERED,1
49.496,31.2,0.2762,0,0.000,3.12,NORMAL,RECOVERED,1
49.529,30.9,0.2699,0,0.000,3.12,NORMAL,RECOVERED,1
49.552,30.9,0.2788,0,0.000,3.12,NORMAL,RECOVERED,1
49.586,32.0,0.2823,0,0.000,3.12,NORMAL,RECOVERED,1
49.629,31.8,0.2699,0,0.000,3.12,NORMAL,RECOVERED,1
49.651,31.0,0.2739,0,0.000,3.12,NORMAL,RECOVERED,1
49.686,32.4,0.2820,0,0.000,3.12,NORMAL,RECOVERED,1
49.716,32.0,0.2758,0,0.000,3.12,NORMAL,RECOVERED,1
49.756,32.1,0.2647,0,0.000,3.12,NORMAL,RECOVERED,1
49.789,31.5,0.2269,0,0.000,3.12,NORMAL,RECOVERED,1
49.822,31.3,0.2175,0,0.000,3.12,NORMAL,RECOVERED,1
49.851,31.3,0.2317,0,0.000,3.12,NORMAL,RECOVERED,1
49.888,31.5,0.2389,0,0.000,3.12,NORMAL,RECOVERED,1
49.928,31.0,0.2416,0,0.000,3.12,NORMAL,RECOVERED,1
49.960,30.5,0.2435,0,0.000,3.12,NORMAL,RECOVERED,1
49.991,30.5,0.2576,0,0.000,3.12,NORMAL,RECOVERED,1
50.026,30.7,0.2570,0,0.000,3.12,NORMAL,RECOVERED,1
50.059,30.5,0.2593,0,0.000,3.12,NORMAL,RECOVERED,1
50.092,30.5,0.2583,0,0.000,3.12,NORMAL,RECOVERED,1
50.124,30.4,0.2626,0,0.000,3.12,NORMAL,RECOVERED,1
50.160,30.7,0.2686,0,0.000,3.12,NORMAL,RECOVERED,1
50.191,30.3,0.2634,0,0.000,3.12,NORMAL,RECOVERED,1
50.221,30.5,0.2584,0,0.000,3.12,NORMAL,RECOVERED,1
50.259,30.9,0.2606,0,0.000,3.12,NORMAL,RECOVERED,1
50.293,30.4,0.2653,0,0.000,3.12,NORMAL,RECOVERED,1
50.320,30.2,0.2480,0,0.000,3.12,NORMAL,RECOVERED,1
50.355,31.0,0.1603,1,0.000,3.23,NORMAL,INSTANT,1
50.388,30.8,0.0537,1,0.035,3.35,NORMAL,INSTANT,1
50.424,30.6,0.1653,1,0.070,3.47,NORMAL,INSTANT,1
50.451,30.4,0.2085,1,0.097,3.56,NORMAL,INSTANT,1
50.489,31.0,0.2214,0,0.000,3.56,NORMAL,RECOVERED,1
50.527,30.6,0.2326,0,0.000,3.56,NORMAL,RECOVERED,1
50.555,30.1,0.2392,0,0.000,3.56,NORMAL,RECOVERED,1
50.593,30.8,0.2518,0,0.000,3.56,NORMAL,RECOVERED,1
50.630,30.4,0.2655,0,0.000,3.56,NORMAL,RECOVERED,1
50.655,30.0,0.2632,0,0.000,3.56,NORMAL,RECOVERED,1
50.701,31.0,0.2555,0,0.000,3.56,NORMAL,RECOVERED,1
50.727,30.1,0.2697,0,0.000,3.56,NORMAL,RECOVERED,1
50.759,30.9,0.2794,0,0.000,3.56,NORMAL,RECOVERED,1
50.786,31.0,0.2795,0,0.000,3.56,NORMAL,RECOVERED,1
50.821,31.6,0.2735,0,0.000,3.55,NORMAL,RECOVERED,1
50.858,31.4,0.2800,0,0.000,3.56,NORMAL,RECOVERED,1
50.892,30.9,0.2807,0,0.000,3.56,NORMAL,RECOVERED,1
50.919,30.7,0.2868,0,0.000,3.56,NORMAL,RECOVERED,1
50.955,31.5,0.2772,0,0.000,3.56,NORMAL,RECOVERED,1
50.985,31.0,0.2897,0,0.000,3.56,NORMAL,RECOVERED,1
51.033,31.3,0.2834,0,0.000,3.56,NORMAL,RECOVERED,1
51.072,30.3,0.2822,0,0.000,3.56,NORMAL,RECOVERED,1
51.099,29.7,0.2815,0,0.000,3.56,NORMAL,RECOVERED,1
51.128,30.4,0.2815,0,0.000,3.56,NORMAL,RECOVERED,1
51.164,30.9,0.2922,0,0.000,3.56,NORMAL,RECOVERED,1
51.194,30.7,0.2763,0,0.000,3.56,NORMAL,RECOVERED,1
51.227,30.8,0.2878,0,0.000,3.56,NORMAL,RECOVERED,1
51.261,30.7,0.2848,0,0.000,3.56,NORMAL,RECOVERED,1
51.291,30.8,0.2766,0,0.000,3.56,NORMAL,RECOVERED,1
51.320,30.9,0.2801,0,0.000,3.56,NORMAL,RECOVERED,1
51.362,31.3,0.2808,0,0.000,3.56,NORMAL,RECOVERED,1
51.395,30.5,0.2813,0,0.000,3.56,NORMAL,RECOVERED,1
51.435,30.4,0.2834,0,0.000,3.56,NORMAL,RECOVERED,1
51.474,30.0,0.2837,0,0.000,3.56,NORMAL,RECOVERED,1
51.499,29.5,0.2852,0,0.000,3.56,NORMAL,RECOVERED,1
51.517,30.8,0.2817,0,0.000,3.56,NORMAL,RECOVERED,1
51.563,32.7,0.2810,0,0.000,3.56,NORMAL,RECOVERED,1
51.595,31.6,0.2813,0,0.000,3.56,NORMAL,RECOVERED,1
51.640,31.6,0.2894,0,0.000,3.56,NORMAL,RECOVERED,1
51.656,30.6,0.2863,0,0.000,3.56,NORMAL,RECOVERED,1
51.695,33.7,0.2977,0,0.000,3.56,NORMAL,RECOVERED,1
51.723,33.0,0.2972,0,0.000,3.56,NORMAL,RECOVERED,1
51.784,33.2,0.2914,0,0.000,3.56,NORMAL,RECOVERED,1
51.831,32.0,0.2890,0,0.000,3.56,NORMAL,RECOVERED,1
51.957,30.5,0.2888,0,0.000,3.56,NORMAL,RECOVERED,1
52.002,28.2,0.2870,0,0.000,3.56,NORMAL,RECOVERED,1
52.036,27.6,0.2949,0,0.000,3.56,NORMAL,RECOVERED,1
52.077,27.7,0.2916,0,0.000,3.56,NORMAL,RECOVERED,1
52.095,27.5,0.2943,0,0.000,3.56,NORMAL,RECOVERED,1
52.107,30.0,0.3007,0,0.000,3.56,NORMAL,RECOVERED,1
52.124,35.6,0.2905,0,0.000,3.56,NORMAL,RECOVERED,1
52.161,37.8,0.2905,0,0.000,3.56,NORMAL,RECOVERED,1
52.190,36.8,0.2969,0,0.000,3.56,NORMAL,RECOVERED,1
52.225,36.5,0.3001,0,0.000,3.56,NORMAL,RECOVERED,1
52.251,35.7,0.2933,0,0.000,3.56,NORMAL,RECOVERED,1
52.294,36.0,0.2955,0,0.000,3.56,NORMAL,RECOVERED,1
52.327,34.7,0.2968,0,0.000,3.56,NORMAL,RECOVERED,1
52.359,34.3,0.2886,0,0.000,3.56,NORMAL,RECOVERED,1
52.385,34.0,0.2956,0,0.000,3.56,NORMAL,RECOVERED,1
52.429,34.4,0.2974,0,0.000,3.56,NORMAL,RECOVERED,1
52.454,33.3,0.2968,0,0.000,3.56,NORMAL,RECOVERED,1
52.500,33.9,0.3013,0,0.000,3.56,NORMAL,RECOVERED,1
52.524,32.6,0.3017,0,0.000,3.56,NORMAL,RECOVERED,1
52.562,33.5,0.2920,0,0.000,3.44,NORMAL,RECOVERED,1
52.588,32.8,0.2990,0,0.000,3.32,NORMAL,RECOVERED,1
52.631,33.7,0.2971,0,0.000,3.20,NORMAL,RECOVERED,1
52.666,32.6,0.2961,0,0.000,3.12,NORMAL,RECOVERED,1
52.695,32.2,0.3006,0,0.000,2.99,NORMAL,RECOVERED,1
52.725,32.3,0.2967,0,0.000,2.99,NORMAL,RECOVERED,1
52.759,32.6,0.2975,0,0.000,3.00,NORMAL,RECOVERED,1
52.791,32.2,0.3037,0,0.000,2.99,NORMAL,RECOVERED,1
52.836,32.1,0.2992,0,0.000,2.99,NORMAL,RECOVERED,1
52.859,31.1,0.2976,0,0.000,2.99,NORMAL,RECOVERED,1
52.896,32.3,0.3021,0,0.000,2.99,NORMAL,RECOVERED,1
52.920,31.9,0.3003,0,0.000,3.00,NORMAL,RECOVERED,1
52.957,32.7,0.3027,0,0.000,3.00,NORMAL,RECOVERED,1
52.986,32.1,0.2952,0,0.000,3.00,NORMAL,RECOVERED,1
53.021,32.4,0.2917,0,0.000,3.00,NORMAL,RECOVERED,1
53.051,31.9,0.2859,0,0.000,3.00,NORMAL,RECOVERED,1
53.088,32.1,0.2736,0,0.000,3.00,NORMAL,RECOVERED,1
53.123,31.6,0.2757,0,0.000,3.00,NORMAL,RECOVERED,1
53.162,31.4,0.2660,0,0.000,2.99,NORMAL,RECOVERED,1
53.187,30.8,0.2666,0,0.000,2.99,NORMAL,RECOVERED,1
53.223,31.6,0.2775,0,0.000,2.99,NORMAL,RECOVERED,1
53.258,31.3,0.2793,0,0.000,3.00,NORMAL,RECOVERED,1
53.294,30.9,0.2747,0,0.000,2.99,NORMAL,RECOVERED,1
53.324,30.7,0.2688,0,0.000,2.99,NORMAL,RECOVERED,1
53.359,30.8,0.2752,0,0.000,3.00,NORMAL,RECOVERED,1
