elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,event_state,drowsy,face_detected
39.901,31.9,0.1734,1,0.000,4.13,NORMAL,0,1
39.935,31.6,0.1922,1,0.036,4.26,NORMAL,0,1
39.959,31.3,0.2742,0,0.000,4.25,NORMAL,0,1
40.001,32.3,0.3011,0,0.000,4.25,NORMAL,0,1
40.028,31.5,0.3250,0,0.000,4.24,NORMAL,0,1
40.066,32.0,0.3293,0,0.000,4.24,NORMAL,0,1
40.096,31.4,0.3392,0,0.000,4.23,NORMAL,0,1
40.134,31.7,0.3261,0,0.000,4.23,NORMAL,0,1
40.166,31.2,0.3239,0,0.000,4.22,NORMAL,0,1
40.195,31.1,0.3245,0,0.000,4.22,NORMAL,0,1
40.225,31.6,0.3227,0,0.000,4.21,NORMAL,0,1
40.264,31.7,0.3173,0,0.000,4.21,NORMAL,0,1
40.294,31.1,0.3318,0,0.000,4.20,NORMAL,0,1
40.343,31.2,0.3357,0,0.000,4.20,NORMAL,0,1
40.369,30.2,0.3346,0,0.000,4.19,NORMAL,0,1
40.395,31.1,0.3363,0,0.000,4.19,NORMAL,0,1
40.433,31.8,0.3437,0,0.000,4.18,NORMAL,0,1
40.463,31.2,0.3412,0,0.000,4.18,NORMAL,0,1
40.496,31.5,0.3400,0,0.000,4.17,NORMAL,0,1
40.532,31.4,0.3130,0,0.000,4.17,NORMAL,0,1
40.559,31.0,0.3229,0,0.000,4.16,NORMAL,0,1
40.602,31.7,0.2988,0,0.000,4.16,NORMAL,0,1
40.628,30.8,0.2993,0,0.000,4.15,NORMAL,0,1
40.660,31.7,0.3221,0,0.000,4.15,NORMAL,0,1
40.694,31.5,0.3620,0,0.000,4.14,NORMAL,0,1
40.729,31.3,0.3479,0,0.000,4.14,NORMAL,0,1
40.758,31.1,0.3402,0,0.000,4.14,NORMAL,0,1
40.794,31.5,0.3275,0,0.000,4.13,NORMAL,0,1
40.828,31.0,0.3273,0,0.000,4.13,NORMAL,0,1
40.871,30.9,0.3135,0,0.000,4.12,NORMAL,0,1
40.901,30.2,0.3149,0,0.000,4.12,NORMAL,0,1
40.930,30.5,0.3191,0,0.000,4.11,NORMAL,0,1
40.963,30.9,0.3145,0,0.000,4.11,NORMAL,0,1
40.997,30.7,0.2935,0,0.000,4.10,NORMAL,0,1
41.035,30.7,0.2834,0,0.000,4.10,NORMAL,0,1
41.062,30.3,0.2710,0,0.000,4.09,NORMAL,0,1
41.094,31.0,0.3208,0,0.000,4.09,NORMAL,0,1
41.136,31.0,0.3137,0,0.000,4.08,NORMAL,0,1
41.162,30.2,0.3315,0,0.000,4.08,NORMAL,0,1
41.195,31.1,0.3530,0,0.000,4.07,NORMAL,0,1
41.227,30.9,0.3300,0,0.000,4.07,NORMAL,0,1
41.261,31.1,0.2872,0,0.000,4.06,NORMAL,0,1
41.294,30.8,0.2533,0,0.000,4.06,NORMAL,0,1
41.333,30.8,0.2874,0,0.000,4.06,NORMAL,0,1
41.362,30.3,0.3239,0,0.000,4.05,NORMAL,0,1
41.392,30.7,0.3398,0,0.000,4.05,NORMAL,0,1
41.432,30.9,0.3366,0,0.000,4.04,NORMAL,0,1
41.473,30.3,0.3530,0,0.000,4.04,NORMAL,0,1
41.495,29.8,0.3277,0,0.000,4.03,NORMAL,0,1
41.532,31.3,0.3594,0,0.000,4.03,NORMAL,0,1
41.566,30.9,0.3319,0,0.000,4.02,NORMAL,0,1
41.598,30.6,0.3375,0,0.000,4.02,NORMAL,0,1
41.628,30.8,0.3296,0,0.000,4.02,NORMAL,0,1
41.667,30.9,0.3299,0,0.000,4.01,NORMAL,0,1
41.692,30.4,0.3201,0,0.000,4.01,NORMAL,0,1
41.731,31.3,0.3266,0,0.000,4.00,NORMAL,0,1
41.767,30.7,0.3270,0,0.000,4.00,NORMAL,0,1
41.805,30.6,0.3928,0,0.000,3.99,NORMAL,0,1
41.832,30.1,0.3305,0,0.000,3.99,NORMAL,0,1
41.861,30.9,0.2902,0,0.000,3.98,NORMAL,0,1
41.898,31.1,0.3371,0,0.000,3.98,NORMAL,0,1
41.930,30.7,0.3406,0,0.000,3.98,NORMAL,0,1
41.961,30.7,0.3605,0,0.000,3.97,NORMAL,0,1
42.000,30.9,0.3657,0,0.000,3.97,NORMAL,0,1
42.031,30.4,0.3833,0,0.000,3.96,NORMAL,0,1
42.063,30.6,0.4173,0,0.000,3.96,NORMAL,0,1
42.095,30.7,0.4229,0,0.000,3.95,NORMAL,0,1
42.139,30.8,0.4235,0,0.000,3.95,NORMAL,0,1
42.160,29.9,0.4119,0,0.000,3.95,NORMAL,0,1
42.197,31.8,0.4125,0,0.000,3.94,NORMAL,0,1
42.229,31.3,0.3955,0,0.000,3.94,NORMAL,0,1
42.263,31.3,0.4359,0,0.000,3.93,NORMAL,0,1
42.293,31.1,0.4228,0,0.000,3.93,NORMAL,0,1
42.333,31.5,0.4206,0,0.000,3.92,NORMAL,0,1
42.371,30.8,0.4304,0,0.000,3.92,NORMAL,0,1
42.395,30.4,0.4298,0,0.000,3.91,NORMAL,0,1
42.434,31.4,0.4348,0,0.000,3.91,NORMAL,0,1
42.470,30.8,0.4317,0,0.000,3.91,NORMAL,0,1
42.496,30.6,0.4195,0,0.000,3.90,NORMAL,0,1
42.527,31.3,0.4152,0,0.000,3.90,NORMAL,0,1
42.565,31.3,0.4142,0,0.000,3.89,NORMAL,0,1
42.598,30.8,0.4422,0,0.000,3.89,NORMAL,0,1
42.629,30.8,0.4440,0,0.000,3.89,NORMAL,0,1
42.663,31.1,0.4538,0,0.000,3.88,NORMAL,0,1
42.693,30.9,0.4519,0,0.000,3.88,NORMAL,0,1
42.736,31.0,0.4422,0,0.000,3.87,NORMAL,0,1
42.760,30.3,0.4194,0,0.000,3.87,NORMAL,0,1
42.803,31.3,0.4216,0,0.000,3.86,NORMAL,0,1
42.831,30.5,0.4349,0,0.000,3.86,NORMAL,0,1
42.862,30.9,0.4287,0,0.000,3.86,NORMAL,0,1
42.893,31.1,0.4358,0,0.000,3.85,NORMAL,0,1
42.929,31.2,0.4388,0,0.000,3.85,NORMAL,0,1
42.960,31.0,0.4260,0,0.000,3.84,NORMAL,0,1
42.994,31.0,0.4365,0,0.000,3.84,NORMAL,0,1
43.028,30.8,0.4446,0,0.000,3.84,NORMAL,0,1
43.062,30.8,0.4371,0,0.000,3.83,NORMAL,0,1
43.092,30.6,0.4300,0,0.000,3.83,NORMAL,0,1
43.136,30.8,0.4418,0,0.000,3.82,NORMAL,0,1
43.170,30.0,0.4420,0,0.000,3.82,NORMAL,0,1
43.194,29.9,0.4477,0,0.000,3.82,NORMAL,0,1
43.227,31.3,0.4460,0,0.000,3.81,NORMAL,0,1
43.263,31.1,0.4447,0,0.000,3.81,NORMAL,0,1
43.294,30.8,0.4437,0,0.000,3.80,NORMAL,0,1
43.328,30.9,0.4492,0,0.000,3.80,NORMAL,0,1
43.364,30.9,0.4398,0,0.000,3.80,NORMAL,0,1
43.401,30.5,0.4742,0,0.000,3.79,NORMAL,0,1
43.427,30.2,0.4956,0,0.000,3.79,NORMAL,0,1
43.474,30.9,0.4970,0,0.000,3.78,NORMAL,0,1
43.501,29.9,0.4904,0,0.000,3.78,NORMAL,0,1
43.529,30.7,0.4656,0,0.000,3.78,NORMAL,0,1
43.569,31.1,0.4450,0,0.000,3.77,NORMAL,0,1
43.602,30.6,0.4627,0,0.000,3.77,NORMAL,0,1
43.629,30.6,0.4512,0,0.000,3.76,NORMAL,0,1
43.662,31.2,0.4806,0,0.000,3.76,NORMAL,0,1
43.691,31.0,0.4754,0,0.000,3.76,NORMAL,0,1
43.731,31.4,0.4994,0,0.000,3.75,NORMAL,0,1
43.763,30.8,0.4995,0,0.000,3.75,NORMAL,0,1
43.808,30.8,0.5262,0,0.000,3.74,NORMAL,0,1
43.826,30.0,0.5406,0,0.000,3.74,NORMAL,0,1
43.863,32.5,0.5110,0,0.000,3.74,NORMAL,0,1
43.897,31.9,0.5193,0,0.000,3.73,NORMAL,0,1
43.940,31.7,0.5344,0,0.000,3.73,NORMAL,0,1
43.962,30.9,0.5334,0,0.000,3.72,NORMAL,0,1
43.999,32.2,0.5203,0,0.000,3.72,NORMAL,0,1
44.034,31.6,0.5063,0,0.000,3.72,NORMAL,0,1
44.080,31.4,0.4901,0,0.000,3.71,NORMAL,0,1
44.126,30.4,0.3723,0,0.000,3.71,NORMAL,0,1
44.287,29.5,0.3414,0,0.000,3.69,NORMAL,0,1
44.307,27.2,0.4133,0,0.000,3.69,NORMAL,0,1
44.333,29.8,0.4962,0,0.000,3.68,NORMAL,0,1
44.362,30.5,0.3918,0,0.000,3.68,NORMAL,0,1
44.395,30.9,0.3732,0,0.000,3.68,NORMAL,0,1
44.427,30.8,0.3453,0,0.000,3.67,NORMAL,0,1
44.473,31.0,0.3438,0,0.000,3.67,NORMAL,0,1
44.506,30.0,0.3212,0,0.000,3.66,NORMAL,0,1
44.526,30.1,0.3213,0,0.000,3.66,NORMAL,0,1
44.562,31.8,0.3289,0,0.000,3.66,NORMAL,0,1
44.600,31.4,0.3247,0,0.000,3.65,NORMAL,0,1
44.631,31.0,0.3227,0,0.000,3.65,NORMAL,0,1
44.667,31.0,0.3205,0,0.000,3.65,NORMAL,0,1
44.693,30.8,0.3161,0,0.000,3.64,NORMAL,0,1
44.729,31.5,0.3284,0,0.000,3.64,NORMAL,0,1
44.761,31.0,0.3194,0,0.000,3.63,NORMAL,0,1
44.811,31.1,0.3210,0,0.000,3.63,NORMAL,0,1
44.832,30.0,0.3244,0,0.000,3.63,NORMAL,0,1
44.866,31.8,0.3256,0,0.000,3.62,NORMAL,0,1
44.896,31.5,0.3290,0,0.000,3.62,NORMAL,0,1
44.940,31.8,0.3399,0,0.000,3.62,NORMAL,0,1
44.963,30.8,0.3394,0,0.000,3.61,NORMAL,0,1
45.005,32.3,0.3413,0,0.000,3.61,NORMAL,0,1
45.038,31.4,0.3352,0,0.000,3.60,NORMAL,0,1
45.064,31.4,0.3275,0,0.000,3.60,NORMAL,0,1
45.098,31.9,0.3325,0,0.000,3.60,NORMAL,0,1
45.135,31.7,0.3181,0,0.000,3.59,NORMAL,0,1
45.165,31.2,0.2417,0,0.000,3.59,NORMAL,0,1
45.195,31.6,0.1173,1,0.000,3.68,NORMAL,0,1
45.226,31.6,0.1940,1,0.032,3.77,NORMAL,0,1
45.268,31.6,0.2379,0,0.000,3.77,NORMAL,0,1
45.302,30.9,0.2703,0,0.000,3.76,NORMAL,0,1
45.337,30.7,0.2883,0,0.000,3.76,NORMAL,0,1
45.369,30.5,0.3005,0,0.000,3.75,NORMAL,0,1
45.405,30.6,0.3061,0,0.000,3.75,NORMAL,0,1
45.438,30.3,0.3115,0,0.000,3.75,NORMAL,0,1
45.479,30.3,0.3129,0,0.000,3.74,NORMAL,0,1
45.503,29.7,0.3157,0,0.000,3.74,NORMAL,0,1
45.538,30.9,0.3154,0,0.000,3.74,NORMAL,0,1
45.570,30.7,0.3175,0,0.000,3.73,NORMAL,0,1
45.603,30.8,0.3155,0,0.000,3.73,NORMAL,0,1
45.635,30.7,0.3140,0,0.000,3.73,NORMAL,0,1
45.671,30.8,0.3183,0,0.000,3.72,NORMAL,0,1
45.701,30.6,0.3074,0,0.000,3.72,NORMAL,0,1
45.736,30.7,0.3243,0,0.000,3.71,NORMAL,0,1
45.766,30.5,0.3308,0,0.000,3.71,NORMAL,0,1
45.805,30.8,0.3225,0,0.000,3.71,NORMAL,0,1
45.832,30.2,0.3217,0,0.000,3.70,NORMAL,0,1
45.866,30.9,0.3203,0,0.000,3.70,NORMAL,0,1
45.894,30.8,0.3203,0,0.000,3.70,NORMAL,0,1
45.927,31.3,0.3148,0,0.000,3.69,NORMAL,0,1
45.968,31.2,0.3195,0,0.000,3.69,NORMAL,0,1
46.008,30.5,0.3112,0,0.000,3.69,NORMAL,0,1
46.032,30.0,0.3138,0,0.000,3.68,NORMAL,0,1
46.070,31.1,0.3199,0,0.000,3.68,NORMAL,0,1
46.094,30.7,0.3218,0,0.000,3.68,NORMAL,0,1
46.134,31.6,0.3167,0,0.000,3.67,NORMAL,0,1
46.165,31.0,0.3201,0,0.000,3.67,NORMAL,0,1
46.198,31.1,0.3123,0,0.000,3.66,NORMAL,0,1
46.234,31.0,0.3173,0,0.000,3.66,NORMAL,0,1
46.268,30.7,0.3194,0,0.000,3.66,NORMAL,0,1
46.297,30.7,0.3199,0,0.000,3.65,NORMAL,0,1
46.340,31.0,0.3235,0,0.000,3.65,NORMAL,0,1
46.364,30.1,0.3241,0,0.000,3.65,NORMAL,0,1
46.402,31.4,0.3229,0,0.000,3.64,NORMAL,0,1
46.432,30.9,0.3111,0,0.000,3.64,NORMAL,0,1
46.463,31.1,0.3166,0,0.000,3.64,NORMAL,0,1
46.498,31.3,0.3145,0,0.000,3.63,NORMAL,0,1
46.535,30.9,0.3140,0,0.000,3.63,NORMAL,0,1
46.568,30.6,0.3225,0,0.000,3.63,NORMAL,0,1
46.595,30.5,0.3198,0,0.000,3.62,NORMAL,0,1
46.640,31.3,0.3140,0,0.000,3.62,NORMAL,0,1
46.672,30.4,0.3143,0,0.000,3.62,NORMAL,0,1
46.695,30.5,0.3145,0,0.000,3.61,NORMAL,0,1
46.731,31.7,0.3116,0,0.000,3.61,NORMAL,0,1
46.770,31.4,0.3132,0,0.000,3.61,NORMAL,0,1
46.805,30.7,0.3109,0,0.000,3.60,NORMAL,0,1
46.830,30.6,0.3105,0,0.000,3.60,NORMAL,0,1
46.871,31.5,0.3095,0,0.000,3.59,NORMAL,0,1
46.893,30.7,0.3070,0,0.000,3.59,NORMAL,0,1
46.940,32.3,0.3095,0,0.000,3.59,NORMAL,0,1
46.972,31.3,0.3045,0,0.000,3.58,NORMAL,0,1
46.999,31.2,0.3056,0,0.000,3.58,NORMAL,0,1
47.031,31.7,0.3084,0,0.000,3.58,NORMAL,0,1
47.074,31.7,0.3098,0,0.000,3.57,NORMAL,0,1
47.106,30.9,0.3118,0,0.000,3.57,NORMAL,0,1
47.141,30.8,0.3100,0,0.000,3.57,NORMAL,0,1
47.164,30.7,0.3102,0,0.000,3.57,NORMAL,0,1
47.208,31.7,0.3108,0,0.000,3.56,NORMAL,0,1
47.229,30.8,0.3129,0,0.000,3.56,NORMAL,0,1
47.270,32.8,0.3121,0,0.000,3.55,NORMAL,0,1
47.299,31.9,0.3074,0,0.000,3.55,NORMAL,0,1
47.333,32.2,0.3113,0,0.000,3.55,NORMAL,0,1
47.371,31.9,0.3133,0,0.000,3.54,NORMAL,0,1
47.398,31.3,0.3135,0,0.000,3.54,NORMAL,0,1
47.436,32.0,0.3135,0,0.000,3.54,NORMAL,0,1
47.473,31.4,0.3135,0,0.000,3.53,NORMAL,0,1
47.499,30.9,0.3131,0,0.000,3.53,NORMAL,0,1
47.534,31.7,0.3133,0,0.000,3.53,NORMAL,0,1
47.564,31.5,0.3158,0,0.000,3.53,NORMAL,0,1
47.601,31.6,0.3015,0,0.000,3.52,NORMAL,0,1
47.631,31.1,0.3088,0,0.000,3.52,NORMAL,0,1
47.665,31.4,0.3128,0,0.000,3.52,NORMAL,0,1
47.701,31.2,0.3177,0,0.000,3.51,NORMAL,0,1
47.728,30.9,0.3144,0,0.000,3.51,NORMAL,0,1
47.761,31.4,0.3141,0,0.000,3.51,NORMAL,0,1
47.797,31.3,0.3155,0,0.000,3.50,NORMAL,0,1
47.835,31.0,0.3140,0,0.000,3.50,NORMAL,0,1
47.868,30.5,0.3196,0,0.000,3.50,NORMAL,0,1
47.894,30.5,0.3230,0,0.000,3.49,NORMAL,0,1
47.929,31.2,0.3241,0,0.000,3.49,NORMAL,0,1
47.985,31.0,0.3215,0,0.000,3.48,NORMAL,0,1
47.999,29.7,0.3273,0,0.000,3.48,NORMAL,0,1
48.031,33.6,0.3273,0,0.000,3.48,NORMAL,0,1
48.062,33.6,0.3265,0,0.000,3.48,NORMAL,0,1
48.093,33.3,0.3257,0,0.000,3.47,NORMAL,0,1
48.126,33.3,0.3275,0,0.000,3.47,NORMAL,0,1
48.161,32.9,0.3181,0,0.000,3.47,NORMAL,0,1
48.201,32.5,0.3019,0,0.000,3.46,NORMAL,0,1
48.227,31.7,0.3012,0,0.000,3.46,NORMAL,0,1
48.263,32.5,0.3052,0,0.000,3.46,NORMAL,0,1
48.295,32.0,0.3071,0,0.000,3.45,NORMAL,0,1
48.331,31.9,0.3088,0,0.000,3.45,NORMAL,0,1
48.360,31.5,0.3067,0,0.000,3.45,NORMAL,0,1
48.397,31.8,0.3063,0,0.000,3.45,NORMAL,0,1
48.428,31.3,0.3098,0,0.000,3.44,NORMAL,0,1
48.458,31.4,0.3029,0,0.000,3.44,NORMAL,0,1
48.490,31.6,0.3065,0,0.000,3.44,NORMAL,0,1
48.531,31.6,0.3063,0,0.000,3.43,NORMAL,0,1
48.559,30.9,0.3082,0,0.000,3.43,NORMAL,0,1
48.596,31.3,0.3143,0,0.000,3.43,NORMAL,0,1
48.626,30.9,0.3158,0,0.000,3.42,NORMAL,0,1
48.663,31.1,0.3082,0,0.000,3.42,NORMAL,0,1
48.693,30.6,0.3043,0,0.000,3.42,NORMAL,0,1
48.736,31.0,0.3093,0,0.000,3.41,NORMAL,0,1
48.758,30.2,0.3103,0,0.000,3.41,NORMAL,0,1
48.800,31.7,0.3171,0,0.000,3.41,NORMAL,0,1
48.826,30.9,0.3183,0,0.000,3.41,NORMAL,0,1
48.865,31.8,0.3209,0,0.000,3.40,NORMAL,0,1
48.892,31.2,0.3227,0,0.000,3.40,NORMAL,0,1
48.926,31.7,0.3106,0,0.000,3.40,NORMAL,0,1
48.958,31.5,0.2994,0,0.000,3.39,NORMAL,0,1
48.993,31.4,0.3064,0,0.000,3.39,NORMAL,0,1
49.029,31.2,0.3113,0,0.000,3.39,NORMAL,0,1
49.058,30.8,0.3104,0,0.000,3.38,NORMAL,0,1
49.091,31.2,0.3132,0,0.000,3.38,NORMAL,0,1
49.126,31.1,0.3235,0,0.000,3.38,NORMAL,0,1
49.166,30.9,0.3227,0,0.000,3.37,NORMAL,0,1
49.206,30.3,0.3159,0,0.000,3.37,NORMAL,0,1
49.225,29.7,0.3176,0,0.000,3.37,NORMAL,0,1
49.262,32.0,0.3147,0,0.000,3.37,NORMAL,0,1
49.292,31.5,0.3067,0,0.000,3.36,NORMAL,0,1
49.328,31.8,0.3105,0,0.000,3.36,NORMAL,0,1
49.360,31.4,0.3061,0,0.000,3.36,NORMAL,0,1
49.394,31.3,0.3060,0,0.000,3.35,NORMAL,0,1
49.429,31.1,0.3084,0,0.000,3.35,NORMAL,0,1
49.466,30.9,0.3107,0,0.000,3.35,NORMAL,0,1
49.492,30.5,0.3067,0,0.000,3.35,NORMAL,0,1
49.528,31.3,0.3011,0,0.000,3.34,NORMAL,0,1
49.558,31.0,0.3070,0,0.000,3.34,NORMAL,0,1
49.595,31.1,0.3003,0,0.000,3.34,NORMAL,0,1
49.626,30.8,0.3100,0,0.000,3.33,NORMAL,0,1
49.662,30.9,0.2970,0,0.000,3.33,NORMAL,0,1
49.695,30.6,0.3024,0,0.000,3.33,NORMAL,0,1
49.734,30.6,0.3071,0,0.000,3.32,NORMAL,0,1
49.760,30.1,0.3039,0,0.000,3.32,NORMAL,0,1
49.841,30.8,0.3083,0,0.000,3.31,NORMAL,0,1
49.860,29.0,0.3077,0,0.000,3.31,NORMAL,0,1
49.871,32.0,0.3089,0,0.000,3.31,NORMAL,0,1
49.909,36.8,0.3110,0,0.000,3.31,NORMAL,0,1
49.929,35.7,0.3146,0,0.000,3.31,NORMAL,0,1
49.962,37.4,0.3221,0,0.000,3.30,NORMAL,0,1
49.996,36.6,0.3202,0,0.000,3.30,NORMAL,0,1
50.037,35.9,0.3172,0,0.000,3.30,NORMAL,0,1
50.064,34.8,0.3189,0,0.000,3.30,NORMAL,0,1
50.099,34.9,0.3230,0,0.000,3.29,NORMAL,0,1
50.134,34.3,0.3245,0,0.000,3.29,NORMAL,0,1
50.161,33.8,0.3267,0,0.000,3.29,NORMAL,0,1
50.195,34.0,0.3270,0,0.000,3.28,NORMAL,0,1
50.241,33.6,0.3262,0,0.000,3.28,NORMAL,0,1
50.262,32.4,0.3245,0,0.000,3.28,NORMAL,0,1
50.297,33.8,0.3241,0,0.000,3.28,NORMAL,0,1
50.334,33.3,0.3230,0,0.000,3.27,NORMAL,0,1
50.362,32.6,0.3225,0,0.000,3.27,NORMAL,0,1
50.397,33.1,0.3212,0,0.000,3.27,NORMAL,0,1
50.430,32.6,0.3210,0,0.000,3.26,NORMAL,0,1
50.469,32.4,0.3109,0,0.000,3.26,NORMAL,0,1
50.496,31.7,0.2122,0,0.000,3.26,NORMAL,0,1
50.535,32.2,0.0196,1,0.000,3.36,NORMAL,0,1
50.562,31.5,0.0259,1,0.027,3.42,NORMAL,0,1
50.599,32.1,0.0359,1,0.062,3.51,NORMAL,0,1
50.634,31.7,0.0365,1,0.099,3.60,NORMAL,0,1
50.667,31.3,0.0358,1,0.132,3.68,NORMAL,0,1
50.702,31.2,0.0391,1,0.167,3.77,NORMAL,0,1
50.730,30.9,0.0329,1,0.194,3.84,NORMAL,0,1
50.762,31.5,0.0344,1,0.227,3.92,NORMAL,0,1
50.802,31.4,0.0319,1,0.267,4.02,NORMAL,0,1
50.830,30.8,0.0330,1,0.294,4.08,NORMAL,0,1
50.866,31.4,0.0288,1,0.330,4.17,NORMAL,0,1
50.896,31.0,0.0286,1,0.361,4.25,NORMAL,0,1
50.935,31.2,0.0257,1,0.398,4.34,NORMAL,0,1
50.963,30.7,0.0230,1,0.428,4.41,NORMAL,0,1
51.005,31.0,0.0242,1,0.469,4.51,NORMAL,0,1
51.029,30.4,0.0197,1,0.493,4.57,NORMAL,0,1
51.064,31.4,0.0197,1,0.529,4.65,NORMAL,0,1
51.095,31.1,0.0218,1,0.560,4.73,NORMAL,0,1
51.135,31.2,0.0248,1,0.600,4.83,NORMAL,0,1
51.162,30.6,0.0211,1,0.627,4.89,NORMAL,0,1
51.198,31.2,0.0159,1,0.662,4.97,NORMAL,0,1
51.230,31.0,0.0169,1,0.694,5.05,NORMAL,0,1
51.264,30.9,0.0148,1,0.729,5.13,NORMAL,0,1
51.301,30.8,0.0180,1,0.766,5.22,NORMAL,0,1
51.336,30.3,0.0185,1,0.801,5.31,NORMAL,0,1
51.364,30.2,0.0165,1,0.829,5.37,NORMAL,0,1
51.398,30.7,0.0170,1,0.863,5.46,NORMAL,0,1
51.436,30.6,0.0245,1,0.900,5.54,NORMAL,0,1
51.469,30.2,0.0221,1,0.934,5.62,NORMAL,0,1
51.495,30.2,0.0238,1,0.960,5.69,NORMAL,0,1
51.535,31.0,0.0248,1,0.998,5.78,NORMAL,0,1
51.562,30.5,0.0249,1,1.026,5.84,MICROSLEEP,0,1
51.600,31.0,0.0296,1,1.065,5.93,MICROSLEEP,0,1
51.639,30.5,0.0296,1,1.104,6.03,MICROSLEEP,0,1
51.666,30.0,0.0278,1,1.131,6.09,MICROSLEEP,0,1
51.697,30.8,0.0338,1,1.162,6.16,MICROSLEEP,0,1
51.732,30.9,0.1429,1,1.197,6.24,MICROSLEEP,0,1
51.762,30.7,0.2310,0,0.000,6.24,MICROSLEEP,0,1
51.804,31.0,0.2656,0,0.000,6.23,MICROSLEEP,0,1
51.828,30.3,0.2870,0,0.000,6.23,MICROSLEEP,0,1
51.874,31.3,0.3021,0,0.000,6.22,MICROSLEEP,0,1
51.901,30.4,0.3153,0,0.000,6.22,MICROSLEEP,0,1
51.929,31.0,0.3187,0,0.000,6.21,MICROSLEEP,0,1
51.967,31.5,0.3236,0,0.000,6.21,MICROSLEEP,0,1
51.996,31.0,0.3258,0,0.000,6.20,MICROSLEEP,0,1
52.036,31.3,0.3297,0,0.000,6.20,MICROSLEEP,0,1
52.070,30.7,0.3311,0,0.000,6.19,MICROSLEEP,0,1
52.096,30.6,0.3268,0,0.000,6.19,MICROSLEEP,0,1
52.137,31.3,0.3362,0,0.000,6.18,MICROSLEEP,0,1
52.163,30.6,0.3360,0,0.000,6.18,MICROSLEEP,0,1
52.203,31.3,0.3381,0,0.000,6.17,MICROSLEEP,0,1
52.227,30.7,0.3370,0,0.000,6.17,MICROSLEEP,0,1
52.265,31.7,0.3328,0,0.000,6.16,MICROSLEEP,0,1
52.295,31.2,0.3330,0,0.000,6.16,MICROSLEEP,0,1
52.330,31.5,0.3381,0,0.000,6.15,MICROSLEEP,0,1
52.361,31.1,0.3364,0,0.000,6.15,MICROSLEEP,0,1
52.402,31.3,0.3354,0,0.000,6.14,MICROSLEEP,0,1
52.431,30.6,0.3345,0,0.000,6.14,MICROSLEEP,0,1
52.468,30.9,0.3329,0,0.000,6.13,MICROSLEEP,0,1
52.496,30.5,0.3417,0,0.000,6.13,MICROSLEEP,0,1
52.536,31.1,0.3424,0,0.000,6.12,MICROSLEEP,0,1
52.562,30.6,0.3497,0,0.000,6.12,MICROSLEEP,0,1
52.600,31.2,0.3484,0,0.000,6.11,MICROSLEEP,0,1
52.630,30.7,0.3521,0,0.000,6.11,MICROSLEEP,0,1
52.665,31.1,0.3448,0,0.000,6.10,MICROSLEEP,0,1
52.695,30.7,0.3498,0,0.000,6.10,MICROSLEEP,0,1
52.731,30.9,0.3467,0,0.000,6.09,MICROSLEEP,0,1
52.762,30.7,0.3344,0,0.000,6.09,MICROSLEEP,0,1
52.797,30.8,0.3418,0,0.000,6.08,MICROSLEEP,0,1
52.829,30.6,0.3363,0,0.000,6.08,MICROSLEEP,0,1
52.871,30.6,0.3244,0,0.000,6.07,MICROSLEEP,0,1
52.897,29.9,0.3233,0,0.000,6.07,MICROSLEEP,0,1
52.931,31.0,0.3171,0,0.000,6.06,MICROSLEEP,0,1
52.963,30.8,0.2764,0,0.000,6.06,MICROSLEEP,0,1
52.998,30.8,0.1344,1,0.000,6.14,MICROSLEEP,0,1
53.048,30.6,0.0850,1,0.051,6.25,MICROSLEEP,0,1
53.072,29.5,0.1842,1,0.074,6.31,MICROSLEEP,0,1
53.102,30.8,0.2206,0,0.000,6.30,MICROSLEEP,0,1
53.136,31.1,0.2388,0,0.000,6.30,MICROSLEEP,0,1
53.174,30.8,0.2511,0,0.000,6.29,MICROSLEEP,0,1
53.210,30.4,0.2601,0,0.000,6.28,MICROSLEEP,0,1
53.235,30.2,0.2598,0,0.000,6.28,MICROSLEEP,0,1
53.273,31.2,0.2583,0,0.000,6.27,NORMAL,0,1
53.309,30.8,0.2711,0,0.000,6.27,NORMAL,0,1
53.336,30.4,0.2766,0,0.000,6.27,NORMAL,0,1
53.371,31.0,0.2781,0,0.000,6.26,NORMAL,0,1
53.409,30.8,0.2822,0,0.000,6.25,NORMAL,0,1
53.428,30.3,0.2869,0,0.000,6.25,NORMAL,0,1
53.463,32.5,0.2868,0,0.000,6.25,NORMAL,0,1
53.501,32.1,0.2934,0,0.000,6.24,NORMAL,0,1
53.543,31.5,0.2958,0,0.000,6.23,NORMAL,0,1
53.569,30.8,0.3033,0,0.000,6.23,NORMAL,0,1
53.602,31.5,0.3078,0,0.000,6.23,NORMAL,0,1
53.630,31.4,0.3125,0,0.000,6.22,NORMAL,0,1
53.670,32.0,0.3074,0,0.000,6.22,NORMAL,0,1
53.694,31.2,0.3052,0,0.000,6.21,NORMAL,0,1
53.733,32.2,0.3056,0,0.000,6.21,NORMAL,0,1
53.767,31.7,0.3048,0,0.000,6.20,NORMAL,0,1
53.801,31.3,0.3215,0,0.000,6.20,NORMAL,0,1
53.827,31.2,0.3114,0,0.000,6.19,NORMAL,0,1
53.871,31.9,0.2994,0,0.000,6.19,NORMAL,0,1
53.897,31.0,0.2924,0,0.000,6.18,NORMAL,0,1
53.930,31.7,0.2947,0,0.000,6.18,NORMAL,0,1
