elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
35.296,30.6,0.3122,0,0.000,13.76,NORMAL,RECOVERED,1
35.320,29.8,0.3137,0,0.000,13.75,NORMAL,RECOVERED,1
35.357,30.9,0.3150,0,0.000,13.73,NORMAL,RECOVERED,1
35.388,30.5,0.3167,0,0.000,13.71,NORMAL,RECOVERED,1
35.424,30.8,0.3132,0,0.000,13.69,NORMAL,RECOVERED,1
35.458,30.5,0.3163,0,0.000,13.67,NORMAL,RECOVERED,1
35.494,30.4,0.3158,0,0.000,13.65,NORMAL,RECOVERED,1
35.518,30.1,0.3182,0,0.000,13.64,NORMAL,RECOVERED,1
35.556,31.2,0.3139,0,0.000,13.62,NORMAL,RECOVERED,1
35.589,30.7,0.3140,0,0.000,13.60,NORMAL,RECOVERED,1
35.628,30.7,0.3114,0,0.000,13.58,NORMAL,RECOVERED,1
35.654,30.1,0.3132,0,0.000,13.56,NORMAL,RECOVERED,1
35.688,31.1,0.3188,0,0.000,13.54,NORMAL,RECOVERED,1
35.720,31.0,0.3227,0,0.000,13.53,NORMAL,RECOVERED,1
35.758,31.0,0.3241,0,0.000,13.51,NORMAL,RECOVERED,1
35.790,30.5,0.3265,0,0.000,13.49,NORMAL,RECOVERED,1
35.824,30.5,0.3254,0,0.000,13.47,NORMAL,RECOVERED,1
35.858,30.4,0.3087,0,0.000,13.45,NORMAL,RECOVERED,1
35.892,30.5,0.2274,0,0.000,13.44,NORMAL,RECOVERED,1
35.928,30.3,0.0408,1,0.000,13.56,WARNING,PERCLOS,1
35.959,30.1,0.0412,1,0.033,13.67,WARNING,PERCLOS,1
35.991,30.1,0.0438,1,0.064,13.78,WARNING,PERCLOS,1
36.027,30.3,0.1810,1,0.101,13.90,WARNING,PERCLOS,1
36.055,30.0,0.2275,0,0.000,13.89,NORMAL,RECOVERED,1
36.090,30.5,0.2521,0,0.000,13.87,NORMAL,RECOVERED,1
36.120,30.5,0.2779,0,0.000,13.85,NORMAL,RECOVERED,1
36.157,30.6,0.2860,0,0.000,13.83,NORMAL,RECOVERED,1
36.188,30.2,0.2914,0,0.000,13.81,NORMAL,RECOVERED,1
36.223,30.5,0.2934,0,0.000,13.79,NORMAL,RECOVERED,1
36.257,30.3,0.3030,0,0.000,13.78,NORMAL,RECOVERED,1
36.294,30.2,0.3011,0,0.000,13.76,NORMAL,RECOVERED,1
36.320,29.9,0.3031,0,0.000,13.74,NORMAL,RECOVERED,1
36.355,30.8,0.3055,0,0.000,13.72,NORMAL,RECOVERED,1
36.388,30.5,0.3209,0,0.000,13.71,NORMAL,RECOVERED,1
36.423,30.5,0.3269,0,0.000,13.69,NORMAL,RECOVERED,1
36.455,30.4,0.3372,0,0.000,13.67,NORMAL,RECOVERED,1
36.487,30.4,0.3417,0,0.000,13.65,NORMAL,RECOVERED,1
36.521,30.5,0.3465,0,0.000,13.63,NORMAL,RECOVERED,1
36.556,30.3,0.3498,0,0.000,13.62,NORMAL,RECOVERED,1
36.587,30.2,0.3489,0,0.000,13.60,NORMAL,RECOVERED,1
36.628,30.4,0.3439,0,0.000,13.58,NORMAL,RECOVERED,1
36.665,29.8,0.3481,0,0.000,13.56,NORMAL,RECOVERED,1
36.742,29.5,0.3520,0,0.000,13.52,NORMAL,RECOVERED,1
36.756,27.9,0.3512,0,0.000,13.51,NORMAL,RECOVERED,1
36.770,31.9,0.3469,0,0.000,13.50,NORMAL,RECOVERED,1
36.786,36.0,0.3507,0,0.000,13.50,NORMAL,RECOVERED,1
36.826,38.5,0.3560,0,0.000,13.48,NORMAL,RECOVERED,1
36.855,37.2,0.3549,0,0.000,13.46,NORMAL,RECOVERED,1
36.890,36.9,0.3536,0,0.000,13.44,NORMAL,RECOVERED,1
36.921,36.0,0.3580,0,0.000,13.43,NORMAL,RECOVERED,1
36.961,35.8,0.3558,0,0.000,13.41,NORMAL,RECOVERED,1
36.987,34.7,0.3429,0,0.000,13.39,NORMAL,RECOVERED,1
37.022,35.0,0.3283,0,0.000,13.37,NORMAL,RECOVERED,1
37.053,34.4,0.3263,0,0.000,13.36,NORMAL,RECOVERED,1
37.091,34.1,0.3290,0,0.000,13.34,NORMAL,RECOVERED,1
37.123,33.4,0.3330,0,0.000,13.32,NORMAL,RECOVERED,1
37.159,33.2,0.3385,0,0.000,13.31,NORMAL,RECOVERED,1
37.189,32.6,0.3241,0,0.000,13.29,NORMAL,RECOVERED,1
37.227,32.8,0.3265,0,0.000,13.27,NORMAL,RECOVERED,1
37.255,32.1,0.3215,0,0.000,13.26,NORMAL,RECOVERED,1
37.298,32.4,0.3127,0,0.000,13.24,NORMAL,RECOVERED,1
37.325,31.6,0.3244,0,0.000,13.22,NORMAL,RECOVERED,1
37.359,32.0,0.3407,0,0.000,13.21,NORMAL,RECOVERED,1
37.395,31.7,0.3424,0,0.000,13.19,NORMAL,RECOVERED,1
37.431,31.4,0.3299,0,0.000,13.17,NORMAL,RECOVERED,1
37.461,31.0,0.3043,0,0.000,13.16,NORMAL,RECOVERED,1
37.496,31.2,0.2631,0,0.000,13.14,NORMAL,RECOVERED,1
37.530,31.0,0.1195,1,0.000,13.24,WARNING,PERCLOS,1
37.563,31.1,0.0327,1,0.035,13.35,WARNING,PERCLOS,1
37.591,30.8,0.0295,1,0.064,13.45,WARNING,PERCLOS,1
37.631,31.2,0.0312,1,0.104,13.58,WARNING,PERCLOS,1
37.659,30.6,0.0293,1,0.132,13.66,WARNING,PERCLOS,1
37.690,31.2,0.0486,1,0.163,13.76,WARNING,PERCLOS,1
37.724,31.2,0.2384,0,0.000,13.75,NORMAL,RECOVERED,1
37.758,31.1,0.2830,0,0.000,13.73,NORMAL,RECOVERED,1
37.789,30.9,0.3128,0,0.000,13.71,NORMAL,RECOVERED,1
37.827,31.2,0.3341,0,0.000,13.70,NORMAL,RECOVERED,1
37.855,30.6,0.3419,0,0.000,13.68,NORMAL,RECOVERED,1
37.893,31.1,0.3458,0,0.000,13.66,NORMAL,RECOVERED,1
37.928,30.6,0.3501,0,0.000,13.64,NORMAL,RECOVERED,1
37.965,30.5,0.3535,0,0.000,13.63,NORMAL,RECOVERED,1
37.989,30.1,0.3589,0,0.000,13.61,NORMAL,RECOVERED,1
38.026,31.3,0.3633,0,0.000,13.60,NORMAL,RECOVERED,1
38.054,30.8,0.3608,0,0.000,13.58,NORMAL,RECOVERED,1
38.090,31.3,0.3638,0,0.000,13.56,NORMAL,RECOVERED,1
38.121,30.9,0.3596,0,0.000,13.55,NORMAL,RECOVERED,1
38.158,31.1,0.3435,0,0.000,13.53,NORMAL,RECOVERED,1
38.187,30.7,0.3401,0,0.000,13.52,NORMAL,RECOVERED,1
38.223,31.0,0.3409,0,0.000,13.50,NORMAL,RECOVERED,1
38.260,30.7,0.3388,0,0.000,13.48,NORMAL,RECOVERED,1
38.294,30.3,0.3379,0,0.000,13.46,NORMAL,RECOVERED,1
38.323,30.3,0.3373,0,0.000,13.45,NORMAL,RECOVERED,1
38.357,30.7,0.3361,0,0.000,13.43,NORMAL,RECOVERED,1
38.389,30.6,0.3358,0,0.000,13.42,NORMAL,RECOVERED,1
38.431,30.6,0.3379,0,0.000,13.40,NORMAL,RECOVERED,1
38.461,29.9,0.3369,0,0.000,13.38,NORMAL,RECOVERED,1
38.498,30.4,0.3338,0,0.000,13.36,NORMAL,RECOVERED,1
38.525,30.0,0.3310,0,0.000,13.35,NORMAL,RECOVERED,1
38.559,30.6,0.3410,0,0.000,13.33,NORMAL,RECOVERED,1
38.588,30.5,0.3528,0,0.000,13.32,NORMAL,RECOVERED,1
38.635,30.8,0.3541,0,0.000,13.30,NORMAL,RECOVERED,1
38.661,29.9,0.3553,0,0.000,13.29,NORMAL,RECOVERED,1
38.696,30.7,0.3564,0,0.000,13.27,NORMAL,RECOVERED,1
38.724,30.6,0.3584,0,0.000,13.26,NORMAL,RECOVERED,1
38.757,31.1,0.3577,0,0.000,13.24,NORMAL,RECOVERED,1
38.789,31.0,0.3560,0,0.000,13.23,NORMAL,RECOVERED,1
38.823,31.1,0.3607,0,0.000,13.21,NORMAL,RECOVERED,1
38.855,30.8,0.3590,0,0.000,13.19,NORMAL,RECOVERED,1
38.891,30.9,0.3643,0,0.000,13.18,NORMAL,RECOVERED,1
38.926,30.5,0.3605,0,0.000,13.16,NORMAL,RECOVERED,1
38.964,30.4,0.3606,0,0.000,13.14,NORMAL,RECOVERED,1
38.989,30.0,0.3574,0,0.000,13.13,NORMAL,RECOVERED,1
39.025,31.0,0.3608,0,0.000,13.11,NORMAL,RECOVERED,1
39.054,30.6,0.3544,0,0.000,13.10,NORMAL,RECOVERED,1
39.088,31.1,0.3549,0,0.000,13.09,NORMAL,RECOVERED,1
39.121,30.9,0.3588,0,0.000,13.07,NORMAL,RECOVERED,1
39.158,30.8,0.3571,0,0.000,13.05,NORMAL,RECOVERED,1
39.189,30.6,0.3579,0,0.000,13.04,NORMAL,RECOVERED,1
39.225,30.6,0.3515,0,0.000,13.02,NORMAL,RECOVERED,1
39.255,30.3,0.3546,0,0.000,13.01,NORMAL,RECOVERED,1
39.297,30.6,0.3590,0,0.000,12.99,NORMAL,RECOVERED,1
39.325,30.0,0.3571,0,0.000,12.98,NORMAL,RECOVERED,1
39.363,30.4,0.3558,0,0.000,12.96,NORMAL,RECOVERED,1
39.389,30.1,0.3561,0,0.000,12.95,NORMAL,RECOVERED,1
39.429,30.8,0.3569,0,0.000,12.93,NORMAL,RECOVERED,1
39.462,30.3,0.3555,0,0.000,12.92,NORMAL,RECOVERED,1
39.494,30.2,0.3559,0,0.000,12.90,NORMAL,RECOVERED,1
39.523,30.3,0.3600,0,0.000,12.89,NORMAL,RECOVERED,1
39.557,30.7,0.3607,0,0.000,12.87,NORMAL,RECOVERED,1
39.590,30.5,0.3610,0,0.000,12.86,NORMAL,RECOVERED,1
39.628,30.5,0.3600,0,0.000,12.84,NORMAL,RECOVERED,1
39.654,30.1,0.3602,0,0.000,12.83,NORMAL,RECOVERED,1
39.697,30.9,0.3609,0,0.000,12.81,NORMAL,RECOVERED,1
39.721,30.2,0.3654,0,0.000,12.80,NORMAL,RECOVERED,1
39.763,31.2,0.3654,0,0.000,12.78,NORMAL,RECOVERED,1
39.791,30.5,0.3604,0,0.000,12.77,NORMAL,RECOVERED,1
39.825,30.9,0.3640,0,0.000,12.75,NORMAL,RECOVERED,1
39.856,30.8,0.3581,0,0.000,12.74,NORMAL,RECOVERED,1
39.899,30.9,0.3558,0,0.000,12.72,NORMAL,RECOVERED,1
39.922,30.2,0.3531,0,0.000,12.71,NORMAL,RECOVERED,1
39.966,31.4,0.3614,0,0.000,12.69,NORMAL,RECOVERED,1
39.989,30.6,0.3629,0,0.000,12.68,NORMAL,RECOVERED,1
40.029,31.7,0.3607,0,0.000,12.67,NORMAL,RECOVERED,1
40.057,31.0,0.3588,0,0.000,12.65,NORMAL,RECOVERED,1
40.094,31.5,0.3580,0,0.000,12.64,NORMAL,RECOVERED,1
40.123,31.0,0.3616,0,0.000,12.62,NORMAL,RECOVERED,1
40.158,31.3,0.3642,0,0.000,12.61,NORMAL,RECOVERED,1
40.192,31.1,0.3600,0,0.000,12.60,NORMAL,RECOVERED,1
40.225,31.0,0.3649,0,0.000,12.58,NORMAL,RECOVERED,1
40.259,30.9,0.3600,0,0.000,12.57,NORMAL,RECOVERED,1
40.301,30.7,0.3588,0,0.000,12.55,NORMAL,RECOVERED,1
40.321,30.0,0.3602,0,0.000,12.54,NORMAL,RECOVERED,1
40.361,31.9,0.3577,0,0.000,12.52,NORMAL,RECOVERED,1
40.390,31.2,0.3355,0,0.000,12.51,NORMAL,RECOVERED,1
40.430,31.6,0.1730,1,0.000,12.63,WARNING,PERCLOS,1
40.471,31.0,0.0333,1,0.043,12.75,WARNING,PERCLOS,1
40.498,30.3,0.0336,1,0.069,12.83,WARNING,PERCLOS,1
40.529,31.2,0.0363,1,0.100,12.92,WARNING,PERCLOS,1
40.559,31.2,0.0371,1,0.130,13.01,WARNING,PERCLOS,1
40.593,31.4,0.0354,1,0.165,13.11,WARNING,PERCLOS,1
40.631,31.2,0.0343,1,0.202,13.22,WARNING,PERCLOS,1
40.657,30.7,0.0352,1,0.229,13.29,WARNING,PERCLOS,1
40.693,31.4,0.0344,1,0.265,13.40,WARNING,PERCLOS,1
40.722,31.0,0.0323,1,0.293,13.48,WARNING,PERCLOS,1
40.757,31.5,0.0312,1,0.329,13.58,WARNING,PERCLOS,1
40.789,31.2,0.0339,1,0.361,13.69,WARNING,PERCLOS,1
40.825,31.1,0.0339,1,0.397,13.81,WARNING,PERCLOS,1
40.855,30.8,0.0309,1,0.427,13.91,WARNING,INSTANT,1
40.892,31.1,0.0307,1,0.464,14.03,WARNING,INSTANT,1
40.922,30.7,0.0268,1,0.494,14.13,WARNING,INSTANT,1
40.962,31.0,0.0298,1,0.534,14.26,WARNING,INSTANT,1
40.988,30.4,0.0264,1,0.560,14.35,WARNING,INSTANT,1
41.026,31.1,0.0268,1,0.598,14.48,WARNING,INSTANT,1
41.060,30.6,0.0280,1,0.632,14.59,WARNING,INSTANT,1
41.097,30.5,0.0269,1,0.669,14.71,WARNING,INSTANT,1
41.122,30.2,0.0309,1,0.694,14.80,WARNING,INSTANT,1
41.163,31.1,0.0265,1,0.735,14.93,WARNING,INSTANT,1
41.189,30.5,0.0288,1,0.761,15.02,WARNING,INSTANT,1
41.224,31.3,0.0277,1,0.796,15.14,WARNING,INSTANT,1
41.257,31.0,0.0280,1,0.828,15.25,WARNING,INSTANT,1
41.295,31.0,0.0258,1,0.867,15.38,WARNING,INSTANT,1
41.323,30.5,0.0246,1,0.894,15.47,WARNING,INSTANT,1
41.361,31.1,0.0272,1,0.933,15.59,WARNING,INSTANT,1
41.389,30.5,0.0259,1,0.961,15.69,WARNING,INSTANT,1
41.426,31.1,0.0291,1,0.998,15.81,WARNING,INSTANT,1
41.456,30.7,0.0244,1,1.028,15.91,CRITICAL,INSTANT,1
41.493,30.9,0.0210,1,1.065,16.03,CRITICAL,INSTANT,1
41.523,30.5,0.0214,1,1.095,16.14,CRITICAL,INSTANT,1
41.563,30.8,0.0233,1,1.135,16.26,CRITICAL,INSTANT,1
41.591,30.2,0.0257,1,1.162,16.36,CRITICAL,INSTANT,1
41.631,30.8,0.0251,1,1.203,16.50,CRITICAL,INSTANT,1
41.657,30.2,0.0272,1,1.229,16.58,CRITICAL,INSTANT,1
41.695,31.0,0.0262,1,1.267,16.71,CRITICAL,INSTANT,1
41.724,30.6,0.0253,1,1.296,16.81,CRITICAL,INSTANT,1
41.760,31.0,0.0290,1,1.332,16.93,CRITICAL,INSTANT,1
41.799,30.6,0.0352,1,1.371,17.06,CRITICAL,INSTANT,1
41.824,30.1,0.1174,1,1.396,17.14,CRITICAL,INSTANT,1
41.861,31.1,0.2655,0,0.000,17.13,CRITICAL,PERCLOS,1
41.902,30.8,0.3001,0,0.000,17.14,CRITICAL,PERCLOS,1
41.923,30.1,0.3168,0,0.000,17.14,CRITICAL,PERCLOS,1
41.967,31.8,0.3275,0,0.000,17.14,CRITICAL,PERCLOS,1
41.989,30.9,0.3329,0,0.000,17.14,CRITICAL,PERCLOS,1
42.027,32.3,0.3385,0,0.000,17.14,CRITICAL,PERCLOS,1
42.055,31.7,0.3502,0,0.000,17.14,CRITICAL,PERCLOS,1
42.092,32.2,0.3557,0,0.000,17.14,CRITICAL,PERCLOS,1
42.123,31.6,0.3543,0,0.000,17.14,CRITICAL,PERCLOS,1
42.159,31.7,0.3555,0,0.000,17.14,CRITICAL,PERCLOS,1
42.190,31.4,0.3552,0,0.000,17.14,CRITICAL,PERCLOS,1
42.227,31.6,0.3554,0,0.000,17.14,CRITICAL,PERCLOS,1
42.257,31.0,0.3429,0,0.000,17.14,CRITICAL,PERCLOS,1
42.297,31.3,0.3289,0,0.000,17.14,CRITICAL,PERCLOS,1
42.322,30.7,0.3267,0,0.000,17.14,CRITICAL,PERCLOS,1
42.360,31.4,0.3253,0,0.000,17.14,CRITICAL,PERCLOS,1
42.392,30.9,0.3298,0,0.000,17.14,CRITICAL,PERCLOS,1
42.424,31.1,0.3273,0,0.000,17.14,CRITICAL,PERCLOS,1
42.457,31.0,0.3269,0,0.000,17.14,CRITICAL,PERCLOS,1
42.493,31.1,0.3227,0,0.000,17.14,CRITICAL,PERCLOS,1
42.526,30.6,0.3236,0,0.000,17.14,CRITICAL,PERCLOS,1
42.568,30.6,0.3194,0,0.000,17.14,CRITICAL,PERCLOS,1
42.590,29.9,0.3213,0,0.000,17.14,CRITICAL,PERCLOS,1
42.629,31.8,0.3209,0,0.000,17.14,CRITICAL,PERCLOS,1
42.656,31.1,0.3200,0,0.000,17.14,CRITICAL,PERCLOS,1
42.699,31.6,0.3176,0,0.000,17.13,CRITICAL,PERCLOS,1
42.731,30.8,0.3153,0,0.000,17.13,CRITICAL,PERCLOS,1
42.764,30.9,0.3145,0,0.000,17.13,CRITICAL,PERCLOS,1
42.791,30.8,0.3183,0,0.000,17.14,CRITICAL,PERCLOS,1
42.826,31.4,0.3210,0,0.000,17.14,CRITICAL,PERCLOS,1
42.858,31.1,0.3143,0,0.000,17.14,CRITICAL,PERCLOS,1
42.896,31.2,0.3172,0,0.000,17.14,CRITICAL,PERCLOS,1
42.929,30.6,0.3161,0,0.000,17.13,CRITICAL,PERCLOS,1
42.970,30.6,0.3131,0,0.000,17.14,WARNING,PERCLOS,1
42.996,30.0,0.3153,0,0.000,17.13,WARNING,PERCLOS,1
43.028,30.9,0.3112,0,0.000,17.14,WARNING,PERCLOS,1
43.060,31.0,0.3106,0,0.000,17.14,WARNING,PERCLOS,1
43.093,30.9,0.3107,0,0.000,17.14,WARNING,PERCLOS,1
43.127,30.9,0.3111,0,0.000,17.14,WARNING,PERCLOS,1
43.158,30.7,0.3112,0,0.000,17.14,WARNING,PERCLOS,1
43.190,30.8,0.3089,0,0.000,17.14,WARNING,PERCLOS,1
43.225,30.9,0.3098,0,0.000,17.14,WARNING,PERCLOS,1
43.257,30.7,0.3188,0,0.000,17.14,WARNING,PERCLOS,1
43.299,30.8,0.3151,0,0.000,17.14,WARNING,PERCLOS,1
43.324,30.1,0.3132,0,0.000,17.14,WARNING,PERCLOS,1
43.367,31.0,0.3127,0,0.000,17.14,WARNING,PERCLOS,1
43.391,30.2,0.3168,0,0.000,17.14,WARNING,PERCLOS,1
43.426,31.6,0.3150,0,0.000,17.14,WARNING,PERCLOS,1
43.455,31.2,0.3166,0,0.000,17.14,WARNING,PERCLOS,1
43.493,31.5,0.3165,0,0.000,17.14,WARNING,PERCLOS,1
43.523,31.0,0.3149,0,0.000,17.14,WARNING,PERCLOS,1
43.563,31.2,0.3150,0,0.000,17.14,WARNING,PERCLOS,1
43.591,30.7,0.3178,0,0.000,17.14,WARNING,PERCLOS,1
43.637,31.0,0.3143,0,0.000,17.13,WARNING,PERCLOS,1
43.663,30.1,0.3147,0,0.000,17.13,WARNING,PERCLOS,1
43.696,31.0,0.3135,0,0.000,17.14,WARNING,PERCLOS,1
43.732,31.0,0.3099,0,0.000,17.14,WARNING,PERCLOS,1
43.765,30.6,0.3167,0,0.000,17.13,WARNING,PERCLOS,1
43.798,30.7,0.3180,0,0.000,17.14,WARNING,PERCLOS,1
43.830,30.5,0.3200,0,0.000,17.14,WARNING,PERCLOS,1
43.860,30.6,0.3171,0,0.000,17.14,WARNING,PERCLOS,1
43.899,31.1,0.3233,0,0.000,17.13,NORMAL,RECOVERED,1
43.933,30.5,0.3215,0,0.000,17.13,NORMAL,RECOVERED,1
43.966,30.4,0.3179,0,0.000,17.13,NORMAL,RECOVERED,1
43.997,30.4,0.3155,0,0.000,17.14,NORMAL,RECOVERED,1
44.027,30.5,0.3233,0,0.000,17.14,NORMAL,RECOVERED,1
44.061,30.7,0.3209,0,0.000,17.14,NORMAL,RECOVERED,1
44.098,30.6,0.3232,0,0.000,17.14,NORMAL,RECOVERED,1
44.124,30.2,0.3270,0,0.000,17.14,NORMAL,RECOVERED,1
44.165,31.1,0.3375,0,0.000,17.14,NORMAL,RECOVERED,1
44.190,30.5,0.3320,0,0.000,17.14,NORMAL,RECOVERED,1
44.228,31.3,0.3380,0,0.000,17.14,NORMAL,RECOVERED,1
44.257,30.9,0.3340,0,0.000,17.14,NORMAL,RECOVERED,1
44.300,31.0,0.3336,0,0.000,17.14,NORMAL,RECOVERED,1
44.328,30.4,0.3169,0,0.000,17.13,NORMAL,RECOVERED,1
44.359,30.7,0.3205,0,0.000,17.14,NORMAL,RECOVERED,1
44.392,30.9,0.3192,0,0.000,17.14,NORMAL,RECOVERED,1
44.429,30.8,0.3235,0,0.000,17.14,NORMAL,RECOVERED,1
44.459,30.5,0.3214,0,0.000,17.14,NORMAL,RECOVERED,1
44.497,30.8,0.3240,0,0.000,17.13,NORMAL,RECOVERED,1
44.526,30.3,0.3202,0,0.000,17.14,NORMAL,RECOVERED,1
44.561,30.7,0.3227,0,0.000,17.14,NORMAL,RECOVERED,1
44.591,30.4,0.3201,0,0.000,17.14,NORMAL,RECOVERED,1
44.634,30.7,0.2588,0,0.000,17.13,NORMAL,RECOVERED,1
44.660,30.0,0.0373,1,0.000,17.22,WARNING,PERCLOS,1
44.699,31.1,0.0519,1,0.040,17.35,WARNING,PERCLOS,1
44.726,30.5,0.2039,1,0.068,17.44,WARNING,PERCLOS,1
44.760,31.0,0.2259,0,0.000,17.44,NORMAL,RECOVERED,1
44.791,31.0,0.2495,0,0.000,17.44,NORMAL,RECOVERED,1
44.828,31.1,0.2659,0,0.000,17.44,NORMAL,RECOVERED,1
44.858,30.6,0.2811,0,0.000,17.45,NORMAL,RECOVERED,1
44.901,31.1,0.2855,0,0.000,17.44,NORMAL,RECOVERED,1
44.931,30.3,0.2902,0,0.000,17.44,NORMAL,RECOVERED,1
44.970,30.6,0.2951,0,0.000,17.44,NORMAL,RECOVERED,1
44.993,30.1,0.2973,0,0.000,17.44,NORMAL,RECOVERED,1
45.025,31.3,0.2992,0,0.000,17.45,NORMAL,RECOVERED,1
45.057,31.4,0.2988,0,0.000,17.45,NORMAL,RECOVERED,1
45.098,31.3,0.3004,0,0.000,17.44,NORMAL,RECOVERED,1
45.125,30.6,0.2989,0,0.000,17.44,NORMAL,RECOVERED,1
45.161,31.3,0.3043,0,0.000,17.44,NORMAL,RECOVERED,1
45.191,30.9,0.3060,0,0.000,17.44,NORMAL,RECOVERED,1
45.229,31.2,0.3053,0,0.000,17.45,NORMAL,RECOVERED,1
45.257,30.8,0.3104,0,0.000,17.45,NORMAL,RECOVERED,1
45.302,31.1,0.3061,0,0.000,17.44,NORMAL,RECOVERED,1
45.327,30.2,0.3073,0,0.000,17.44,NORMAL,RECOVERED,1
45.360,31.4,0.3101,0,0.000,17.45,NORMAL,RECOVERED,1
45.394,31.2,0.3109,0,0.000,17.44,NORMAL,RECOVERED,1
45.430,31.0,0.3139,0,0.000,17.44,NORMAL,RECOVERED,1
45.459,30.7,0.3134,0,0.000,17.44,NORMAL,RECOVERED,1
45.495,31.1,0.3125,0,0.000,17.44,NORMAL,RECOVERED,1
45.527,30.8,0.3212,0,0.000,17.44,NORMAL,RECOVERED,1
45.563,30.8,0.3304,0,0.000,17.44,NORMAL,RECOVERED,1
45.606,30.5,0.3356,0,0.000,17.44,NORMAL,RECOVERED,1
45.633,29.8,0.3402,0,0.000,17.44,NORMAL,RECOVERED,1
45.657,30.4,0.3348,0,0.000,17.45,NORMAL,RECOVERED,1
45.697,31.6,0.3365,0,0.000,17.44,NORMAL,RECOVERED,1
45.726,31.0,0.3441,0,0.000,17.44,NORMAL,RECOVERED,1
45.763,31.3,0.3420,0,0.000,17.44,NORMAL,RECOVERED,1
45.794,30.9,0.3395,0,0.000,17.44,NORMAL,RECOVERED,1
45.829,31.1,0.3405,0,0.000,17.44,NORMAL,RECOVERED,1
45.859,30.7,0.3409,0,0.000,17.44,NORMAL,RECOVERED,1
45.898,31.1,0.3427,0,0.000,17.44,NORMAL,RECOVERED,1
45.926,30.5,0.3407,0,0.000,17.44,NORMAL,RECOVERED,1
45.969,31.0,0.3409,0,0.000,17.44,NORMAL,RECOVERED,1
45.992,30.2,0.3440,0,0.000,17.44,NORMAL,RECOVERED,1
46.033,31.7,0.3436,0,0.000,17.44,NORMAL,RECOVERED,1
46.058,31.0,0.3432,0,0.000,17.44,NORMAL,RECOVERED,1
46.100,31.8,0.3458,0,0.000,17.44,NORMAL,RECOVERED,1
46.125,31.1,0.3495,0,0.000,17.44,NORMAL,RECOVERED,1
46.161,31.8,0.3486,0,0.000,17.45,NORMAL,RECOVERED,1
46.190,31.3,0.3505,0,0.000,17.45,NORMAL,RECOVERED,1
46.226,31.7,0.3497,0,0.000,17.44,NORMAL,RECOVERED,1
46.260,31.3,0.3404,0,0.000,17.44,NORMAL,RECOVERED,1
46.301,31.1,0.3471,0,0.000,17.44,NORMAL,RECOVERED,1
46.327,30.4,0.3451,0,0.000,17.45,NORMAL,RECOVERED,1
46.361,31.3,0.3487,0,0.000,17.44,NORMAL,RECOVERED,1
46.393,31.1,0.3501,0,0.000,17.44,NORMAL,RECOVERED,1
46.428,31.2,0.3487,0,0.000,17.45,NORMAL,RECOVERED,1
46.460,30.9,0.3470,0,0.000,17.45,NORMAL,RECOVERED,1
46.494,30.9,0.3488,0,0.000,17.45,NORMAL,RECOVERED,1
46.526,30.8,0.3453,0,0.000,17.44,NORMAL,RECOVERED,1
46.560,30.8,0.3490,0,0.000,17.44,NORMAL,RECOVERED,1
46.592,30.7,0.3493,0,0.000,17.45,NORMAL,RECOVERED,1
46.631,30.8,0.3524,0,0.000,17.45,NORMAL,RECOVERED,1
46.658,30.3,0.3554,0,0.000,17.45,NORMAL,RECOVERED,1
46.694,31.0,0.3532,0,0.000,17.45,NORMAL,RECOVERED,1
46.724,30.6,0.3550,0,0.000,17.44,NORMAL,RECOVERED,1
46.761,30.9,0.2898,0,0.000,17.44,NORMAL,RECOVERED,1
46.794,30.4,0.0378,1,0.000,17.55,WARNING,PERCLOS,1
46.829,30.6,0.0330,1,0.037,17.67,WARNING,PERCLOS,1
46.858,30.3,0.0871,1,0.066,17.77,WARNING,PERCLOS,1
46.899,30.7,0.2151,1,0.106,17.90,WARNING,PERCLOS,1
46.929,30.1,0.2581,0,0.000,17.90,NORMAL,RECOVERED,1
46.972,30.4,0.2882,0,0.000,17.90,NORMAL,RECOVERED,1
46.993,29.7,0.3081,0,0.000,17.90,NORMAL,RECOVERED,1
47.032,31.4,0.3148,0,0.000,17.90,NORMAL,RECOVERED,1
47.061,30.8,0.3207,0,0.000,17.90,NORMAL,RECOVERED,1
47.092,31.2,0.3298,0,0.000,17.90,NORMAL,RECOVERED,1
47.129,31.2,0.3356,0,0.000,17.90,NORMAL,RECOVERED,1
47.166,30.9,0.3423,0,0.000,17.90,NORMAL,RECOVERED,1
47.193,30.5,0.3415,0,0.000,17.90,NORMAL,RECOVERED,1
47.226,31.1,0.3409,0,0.000,17.90,NORMAL,RECOVERED,1
47.260,31.0,0.3409,0,0.000,17.90,NORMAL,RECOVERED,1
47.300,30.8,0.3475,0,0.000,17.90,NORMAL,RECOVERED,1
47.328,30.2,0.3491,0,0.000,17.90,NORMAL,RECOVERED,1
47.364,30.9,0.3493,0,0.000,17.90,NORMAL,RECOVERED,1
47.392,30.5,0.3473,0,0.000,17.90,NORMAL,RECOVERED,1
47.431,31.1,0.3509,0,0.000,17.90,NORMAL,RECOVERED,1
47.462,30.5,0.3535,0,0.000,17.90,NORMAL,RECOVERED,1
47.497,30.8,0.3514,0,0.000,17.90,NORMAL,RECOVERED,1
47.529,30.5,0.3506,0,0.000,17.90,NORMAL,RECOVERED,1
