elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
23.397,30.8,0.3347,0,0.000,14.39,NORMAL,INSTANT,1
23.433,31.1,0.3370,0,0.000,14.35,NORMAL,INSTANT,1
23.470,30.8,0.3341,0,0.000,14.31,NORMAL,INSTANT,1
23.499,30.5,0.3404,0,0.000,14.28,NORMAL,INSTANT,1
23.535,30.8,0.3375,0,0.000,14.23,NORMAL,INSTANT,1
23.577,30.5,0.3361,0,0.000,14.19,NORMAL,INSTANT,1
23.597,29.8,0.3361,0,0.000,14.16,NORMAL,INSTANT,1
23.633,31.8,0.3350,0,0.000,14.12,NORMAL,INSTANT,1
23.663,31.4,0.3331,0,0.000,14.09,NORMAL,INSTANT,1
23.699,31.6,0.3408,0,0.000,14.05,NORMAL,INSTANT,1
23.731,31.2,0.3426,0,0.000,14.01,NORMAL,INSTANT,1
23.768,31.2,0.3412,0,0.000,13.97,NORMAL,INSTANT,1
23.797,30.8,0.3375,0,0.000,13.94,NORMAL,INSTANT,1
23.832,31.1,0.3389,0,0.000,13.90,NORMAL,INSTANT,1
23.864,30.9,0.3426,0,0.000,13.87,NORMAL,INSTANT,1
23.906,30.9,0.3456,0,0.000,13.82,NORMAL,INSTANT,1
23.933,30.2,0.3489,0,0.000,13.79,NORMAL,INSTANT,1
23.969,30.9,0.3470,0,0.000,13.75,NORMAL,INSTANT,1
23.999,30.5,0.3423,0,0.000,13.72,NORMAL,INSTANT,1
24.038,31.0,0.3414,0,0.000,13.68,NORMAL,INSTANT,1
24.064,30.3,0.3435,0,0.000,13.65,NORMAL,INSTANT,1
24.102,31.2,0.3436,0,0.000,13.61,NORMAL,INSTANT,1
24.130,30.8,0.3397,0,0.000,13.58,NORMAL,INSTANT,1
24.168,31.1,0.3363,0,0.000,13.54,NORMAL,RECOVERED,1
24.198,30.7,0.3346,0,0.000,13.51,NORMAL,RECOVERED,1
24.236,30.9,0.3336,0,0.000,13.47,NORMAL,RECOVERED,1
24.265,30.5,0.3399,0,0.000,13.44,NORMAL,RECOVERED,1
24.303,30.9,0.3339,0,0.000,13.40,NORMAL,RECOVERED,1
24.336,30.4,0.3187,0,0.000,13.37,NORMAL,RECOVERED,1
24.376,30.5,0.3077,0,0.000,13.33,NORMAL,RECOVERED,1
24.399,29.9,0.3075,0,0.000,13.31,NORMAL,RECOVERED,1
24.436,31.3,0.3070,0,0.000,13.27,NORMAL,RECOVERED,1
24.466,30.8,0.3172,0,0.000,13.24,NORMAL,RECOVERED,1
24.504,31.2,0.3154,0,0.000,13.20,NORMAL,RECOVERED,1
24.531,30.7,0.3111,0,0.000,13.17,NORMAL,RECOVERED,1
24.566,31.3,0.3112,0,0.000,13.14,NORMAL,RECOVERED,1
24.598,31.1,0.3086,0,0.000,13.11,NORMAL,RECOVERED,1
24.633,31.1,0.3178,0,0.000,13.07,NORMAL,RECOVERED,1
24.666,30.9,0.3198,0,0.000,13.04,NORMAL,RECOVERED,1
24.708,30.7,0.3129,0,0.000,13.00,NORMAL,RECOVERED,1
24.733,30.1,0.3135,0,0.000,12.98,NORMAL,RECOVERED,1
24.768,31.1,0.3190,0,0.000,12.94,NORMAL,RECOVERED,1
24.799,30.9,0.3127,0,0.000,12.92,NORMAL,RECOVERED,1
24.835,31.0,0.3110,0,0.000,12.88,NORMAL,RECOVERED,1
24.863,30.6,0.3126,0,0.000,12.85,NORMAL,RECOVERED,1
24.899,31.2,0.3187,0,0.000,12.82,NORMAL,RECOVERED,1
24.931,30.9,0.3134,0,0.000,12.79,NORMAL,RECOVERED,1
24.979,30.8,0.3121,0,0.000,12.75,NORMAL,RECOVERED,1
25.002,29.9,0.3032,0,0.000,12.73,NORMAL,RECOVERED,1
25.038,31.2,0.3094,0,0.000,12.69,NORMAL,RECOVERED,1
25.065,30.8,0.3127,0,0.000,12.67,NORMAL,RECOVERED,1
25.101,31.3,0.3108,0,0.000,12.64,NORMAL,RECOVERED,1
25.131,31.0,0.3127,0,0.000,12.61,NORMAL,RECOVERED,1
25.165,31.3,0.3100,0,0.000,12.58,NORMAL,RECOVERED,1
25.200,31.0,0.3117,0,0.000,12.55,NORMAL,RECOVERED,1
25.232,30.9,0.3144,0,0.000,12.52,NORMAL,RECOVERED,1
25.287,30.9,0.3102,0,0.000,12.47,NORMAL,RECOVERED,1
25.306,29.6,0.3045,0,0.000,12.45,NORMAL,RECOVERED,1
25.331,31.9,0.3088,0,0.000,12.43,NORMAL,RECOVERED,1
25.366,32.6,0.3126,0,0.000,12.40,NORMAL,RECOVERED,1
25.400,32.2,0.3136,0,0.000,12.37,NORMAL,RECOVERED,1
25.431,32.0,0.3138,0,0.000,12.34,NORMAL,RECOVERED,1
25.465,31.9,0.3099,0,0.000,12.31,NORMAL,RECOVERED,1
25.498,31.7,0.3160,0,0.000,12.29,NORMAL,RECOVERED,1
25.531,31.6,0.3132,0,0.000,12.26,NORMAL,RECOVERED,1
25.565,31.4,0.3115,0,0.000,12.23,NORMAL,RECOVERED,1
25.598,31.3,0.3138,0,0.000,12.20,NORMAL,RECOVERED,1
25.637,31.2,0.3121,0,0.000,12.17,NORMAL,RECOVERED,1
25.664,30.6,0.3098,0,0.000,12.14,NORMAL,RECOVERED,1
25.699,31.2,0.3086,0,0.000,12.12,NORMAL,RECOVERED,1
25.730,31.1,0.3122,0,0.000,12.09,NORMAL,RECOVERED,1
25.765,31.0,0.3069,0,0.000,12.06,NORMAL,RECOVERED,1
25.797,30.8,0.3101,0,0.000,12.03,NORMAL,RECOVERED,1
25.835,30.8,0.3153,0,0.000,12.00,NORMAL,RECOVERED,1
25.866,30.4,0.3089,0,0.000,11.98,NORMAL,RECOVERED,1
25.899,30.6,0.3095,0,0.000,11.95,NORMAL,RECOVERED,1
25.930,30.6,0.3092,0,0.000,11.93,NORMAL,RECOVERED,1
25.970,30.8,0.3116,0,0.000,11.89,NORMAL,RECOVERED,1
25.999,30.2,0.3093,0,0.000,11.87,NORMAL,RECOVERED,1
26.063,30.5,0.3113,0,0.000,11.82,NORMAL,RECOVERED,1
26.079,29.0,0.3060,0,0.000,11.81,NORMAL,RECOVERED,1
26.104,32.2,0.3082,0,0.000,11.79,NORMAL,RECOVERED,1
26.130,33.0,0.3139,0,0.000,11.77,NORMAL,RECOVERED,1
26.166,33.5,0.3139,0,0.000,11.74,NORMAL,RECOVERED,1
26.198,33.0,0.3126,0,0.000,11.71,NORMAL,RECOVERED,1
26.231,32.7,0.3101,0,0.000,11.69,NORMAL,RECOVERED,1
26.265,32.5,0.3145,0,0.000,11.66,NORMAL,RECOVERED,1
26.307,32.2,0.3104,0,0.000,11.63,NORMAL,RECOVERED,1
26.334,31.4,0.3066,0,0.000,11.61,NORMAL,RECOVERED,1
26.369,31.9,0.3104,0,0.000,11.58,NORMAL,RECOVERED,1
26.399,31.7,0.3127,0,0.000,11.56,NORMAL,RECOVERED,1
26.434,31.7,0.3156,0,0.000,11.53,NORMAL,RECOVERED,1
26.464,31.4,0.3141,0,0.000,11.51,NORMAL,RECOVERED,1
26.500,31.6,0.3083,0,0.000,11.48,NORMAL,RECOVERED,1
26.531,31.2,0.3151,0,0.000,11.46,NORMAL,RECOVERED,1
26.566,31.4,0.3100,0,0.000,11.43,NORMAL,RECOVERED,1
26.598,31.0,0.3121,0,0.000,11.41,NORMAL,RECOVERED,1
26.638,31.1,0.3136,0,0.000,11.38,NORMAL,RECOVERED,1
26.664,30.5,0.3160,0,0.000,11.36,NORMAL,RECOVERED,1
26.700,31.2,0.3093,0,0.000,11.34,NORMAL,RECOVERED,1
26.730,31.0,0.3090,0,0.000,11.31,NORMAL,RECOVERED,1
26.767,31.1,0.3043,0,0.000,11.29,NORMAL,RECOVERED,1
26.797,30.7,0.3037,0,0.000,11.27,NORMAL,RECOVERED,1
26.832,30.9,0.2986,0,0.000,11.24,NORMAL,RECOVERED,1
26.868,30.7,0.1596,1,0.000,11.44,NORMAL,INSTANT,1
26.899,30.4,0.0796,1,0.032,11.62,NORMAL,INSTANT,1
26.931,30.5,0.1986,1,0.063,11.79,NORMAL,INSTANT,1
26.971,30.7,0.2469,0,0.000,11.76,NORMAL,RECOVERED,1
26.998,30.1,0.2629,0,0.000,11.74,NORMAL,RECOVERED,1
27.034,30.8,0.2706,0,0.000,11.72,NORMAL,RECOVERED,1
27.066,30.5,0.2753,0,0.000,11.69,NORMAL,RECOVERED,1
27.102,30.6,0.2729,0,0.000,11.67,NORMAL,RECOVERED,1
27.132,30.3,0.2736,0,0.000,11.64,NORMAL,RECOVERED,1
27.166,30.6,0.2964,0,0.000,11.62,NORMAL,RECOVERED,1
27.201,30.5,0.3043,0,0.000,11.59,NORMAL,RECOVERED,1
27.239,30.3,0.3033,0,0.000,11.57,NORMAL,RECOVERED,1
27.265,29.9,0.3028,0,0.000,11.55,NORMAL,RECOVERED,1
27.314,30.7,0.3085,0,0.000,11.51,NORMAL,RECOVERED,1
27.337,29.7,0.3111,0,0.000,11.50,NORMAL,RECOVERED,1
27.367,30.9,0.3152,0,0.000,11.48,NORMAL,RECOVERED,1
27.400,31.1,0.3183,0,0.000,11.45,NORMAL,RECOVERED,1
27.440,31.2,0.3196,0,0.000,11.42,NORMAL,RECOVERED,1
27.470,30.5,0.3258,0,0.000,11.40,NORMAL,RECOVERED,1
27.500,30.7,0.3210,0,0.000,11.38,NORMAL,RECOVERED,1
27.538,31.0,0.3232,0,0.000,11.36,NORMAL,RECOVERED,1
27.573,30.6,0.3242,0,0.000,11.33,NORMAL,RECOVERED,1
27.602,30.3,0.3291,0,0.000,11.31,NORMAL,RECOVERED,1
27.642,30.7,0.3207,0,0.000,11.29,NORMAL,RECOVERED,1
27.672,30.2,0.3201,0,0.000,11.26,NORMAL,RECOVERED,1
27.706,30.4,0.3306,0,0.000,11.24,NORMAL,RECOVERED,1
27.736,30.3,0.3325,0,0.000,11.22,NORMAL,RECOVERED,1
27.771,30.6,0.3273,0,0.000,11.20,NORMAL,RECOVERED,1
27.802,30.5,0.3226,0,0.000,11.18,NORMAL,RECOVERED,1
27.833,30.7,0.3278,0,0.000,11.16,NORMAL,RECOVERED,1
27.870,30.7,0.3305,0,0.000,11.13,NORMAL,RECOVERED,1
27.901,30.3,0.3370,0,0.000,11.11,NORMAL,RECOVERED,1
27.931,30.5,0.3353,0,0.000,11.09,NORMAL,RECOVERED,1
27.978,30.8,0.3360,0,0.000,11.06,NORMAL,RECOVERED,1
28.000,29.9,0.3333,0,0.000,11.04,NORMAL,RECOVERED,1
28.040,31.3,0.3351,0,0.000,11.02,NORMAL,RECOVERED,1
28.070,30.6,0.3354,0,0.000,11.00,NORMAL,RECOVERED,1
28.105,31.0,0.3349,0,0.000,10.98,NORMAL,RECOVERED,1
28.131,30.7,0.3311,0,0.000,10.96,NORMAL,RECOVERED,1
28.167,31.4,0.3340,0,0.000,10.94,NORMAL,RECOVERED,1
28.200,31.1,0.3380,0,0.000,10.92,NORMAL,RECOVERED,1
28.237,31.0,0.3384,0,0.000,10.89,NORMAL,RECOVERED,1
28.265,30.6,0.3350,0,0.000,10.87,NORMAL,RECOVERED,1
28.301,31.0,0.3307,0,0.000,10.85,NORMAL,RECOVERED,1
28.333,30.8,0.3309,0,0.000,10.83,NORMAL,RECOVERED,1
28.381,30.8,0.3361,0,0.000,10.80,NORMAL,RECOVERED,1
28.402,29.8,0.3334,0,0.000,10.79,NORMAL,RECOVERED,1
28.438,31.4,0.3407,0,0.000,10.76,NORMAL,RECOVERED,1
28.466,31.1,0.3350,0,0.000,10.75,NORMAL,RECOVERED,1
28.501,31.5,0.3322,0,0.000,10.73,NORMAL,RECOVERED,1
28.533,31.1,0.3334,0,0.000,10.71,NORMAL,RECOVERED,1
28.568,31.2,0.3365,0,0.000,10.68,NORMAL,RECOVERED,1
28.600,31.0,0.3343,0,0.000,10.67,NORMAL,RECOVERED,1
28.634,31.1,0.3380,0,0.000,10.64,NORMAL,RECOVERED,1
28.666,30.8,0.3393,0,0.000,10.62,NORMAL,RECOVERED,1
28.706,30.9,0.3388,0,0.000,10.60,NORMAL,RECOVERED,1
28.731,30.3,0.3340,0,0.000,10.58,NORMAL,RECOVERED,1
28.769,31.2,0.3360,0,0.000,10.56,NORMAL,RECOVERED,1
28.806,30.8,0.3375,0,0.000,10.54,NORMAL,RECOVERED,1
28.840,30.4,0.3107,0,0.000,10.52,NORMAL,RECOVERED,1
28.869,30.3,0.3119,0,0.000,10.50,NORMAL,RECOVERED,1
28.904,30.9,0.3196,0,0.000,10.48,NORMAL,RECOVERED,1
28.933,30.6,0.3243,0,0.000,10.46,NORMAL,RECOVERED,1
28.971,30.9,0.3150,0,0.000,10.44,NORMAL,RECOVERED,1
29.003,30.5,0.3193,0,0.000,10.42,NORMAL,RECOVERED,1
29.040,30.4,0.3212,0,0.000,10.40,NORMAL,RECOVERED,1
29.067,30.2,0.3291,0,0.000,10.39,NORMAL,RECOVERED,1
29.103,30.8,0.3164,0,0.000,10.37,NORMAL,RECOVERED,1
29.132,30.5,0.3184,0,0.000,10.35,NORMAL,RECOVERED,1
29.171,30.8,0.3283,0,0.000,10.33,NORMAL,RECOVERED,1
29.200,30.3,0.3237,0,0.000,10.31,NORMAL,RECOVERED,1
29.235,30.9,0.3140,0,0.000,10.29,NORMAL,RECOVERED,1
29.268,30.6,0.3084,0,0.000,10.27,NORMAL,RECOVERED,1
29.303,30.5,0.3134,0,0.000,10.25,NORMAL,RECOVERED,1
29.334,30.4,0.3187,0,0.000,10.23,NORMAL,RECOVERED,1
29.374,30.5,0.3125,0,0.000,10.21,NORMAL,RECOVERED,1
29.403,29.9,0.3125,0,0.000,10.20,NORMAL,RECOVERED,1
29.436,30.6,0.3116,0,0.000,10.18,NORMAL,RECOVERED,1
29.467,30.4,0.3189,0,0.000,10.16,NORMAL,RECOVERED,1
29.505,30.6,0.3171,0,0.000,10.14,NORMAL,RECOVERED,1
29.533,30.2,0.3158,0,0.000,10.12,NORMAL,RECOVERED,1
29.571,31.0,0.3173,0,0.000,10.10,NORMAL,RECOVERED,1
29.602,30.4,0.3097,0,0.000,10.09,NORMAL,RECOVERED,1
29.638,30.8,0.3154,0,0.000,10.07,NORMAL,RECOVERED,1
29.669,30.3,0.2981,0,0.000,10.05,NORMAL,RECOVERED,1
29.707,30.6,0.3115,0,0.000,10.03,NORMAL,RECOVERED,1
29.732,30.1,0.3342,0,0.000,10.01,NORMAL,RECOVERED,1
29.768,31.2,0.3398,0,0.000,10.00,NORMAL,RECOVERED,1
29.805,30.9,0.3428,0,0.000,9.98,NORMAL,RECOVERED,1
29.835,30.6,0.3415,0,0.000,9.96,NORMAL,RECOVERED,1
29.868,30.8,0.3442,0,0.000,9.94,NORMAL,RECOVERED,1
29.901,30.7,0.3416,0,0.000,9.92,NORMAL,RECOVERED,1
29.933,30.6,0.3388,0,0.000,9.91,NORMAL,RECOVERED,1
29.976,30.7,0.3425,0,0.000,9.88,NORMAL,RECOVERED,1
30.000,30.0,0.3405,0,0.000,9.87,NORMAL,RECOVERED,1
30.045,31.0,0.3433,0,0.000,9.85,NORMAL,RECOVERED,1
30.068,30.2,0.3424,0,0.000,9.84,NORMAL,RECOVERED,1
30.101,31.5,0.3414,0,0.000,9.82,NORMAL,RECOVERED,1
30.137,31.3,0.3426,0,0.000,9.80,NORMAL,RECOVERED,1
30.171,31.0,0.3415,0,0.000,9.78,NORMAL,RECOVERED,1
30.201,31.0,0.3408,0,0.000,9.77,NORMAL,RECOVERED,1
30.236,31.1,0.3387,0,0.000,9.75,NORMAL,RECOVERED,1
30.266,30.9,0.3412,0,0.000,9.73,NORMAL,RECOVERED,1
30.303,31.0,0.3394,0,0.000,9.72,NORMAL,RECOVERED,1
30.340,30.7,0.3399,0,0.000,9.70,NORMAL,RECOVERED,1
30.375,30.3,0.3424,0,0.000,9.68,NORMAL,RECOVERED,1
30.400,30.1,0.3364,0,0.000,9.67,NORMAL,RECOVERED,1
30.441,31.2,0.3403,0,0.000,9.65,NORMAL,RECOVERED,1
30.469,30.5,0.3388,0,0.000,9.63,NORMAL,RECOVERED,1
30.508,30.9,0.3376,0,0.000,9.61,NORMAL,RECOVERED,1
30.532,30.4,0.3377,0,0.000,9.60,NORMAL,RECOVERED,1
30.568,31.4,0.3379,0,0.000,9.58,NORMAL,RECOVERED,1
30.599,31.1,0.3402,0,0.000,9.57,NORMAL,RECOVERED,1
30.637,31.2,0.3415,0,0.000,9.55,NORMAL,RECOVERED,1
30.667,30.8,0.3436,0,0.000,9.53,NORMAL,RECOVERED,1
30.707,31.0,0.3389,0,0.000,9.51,NORMAL,RECOVERED,1
30.732,30.4,0.3417,0,0.000,9.50,NORMAL,RECOVERED,1
30.770,31.2,0.3410,0,0.000,9.48,NORMAL,RECOVERED,1
30.801,30.8,0.3391,0,0.000,9.47,NORMAL,RECOVERED,1
30.838,31.1,0.3384,0,0.000,9.45,NORMAL,RECOVERED,1
30.870,30.7,0.3398,0,0.000,9.44,NORMAL,RECOVERED,1
30.903,30.7,0.3432,0,0.000,9.42,NORMAL,RECOVERED,1
30.933,30.6,0.3409,0,0.000,9.41,NORMAL,RECOVERED,1
30.973,30.9,0.3396,0,0.000,9.39,NORMAL,RECOVERED,1
31.001,30.3,0.3427,0,0.000,9.37,NORMAL,RECOVERED,1
31.044,30.8,0.3448,0,0.000,9.35,NORMAL,RECOVERED,1
31.074,30.1,0.3478,0,0.000,9.34,NORMAL,RECOVERED,1
31.106,30.4,0.3414,0,0.000,9.33,NORMAL,RECOVERED,1
31.137,30.6,0.3409,0,0.000,9.31,NORMAL,RECOVERED,1
31.175,30.7,0.3421,0,0.000,9.29,NORMAL,RECOVERED,1
31.200,30.2,0.3414,0,0.000,9.28,NORMAL,RECOVERED,1
31.238,31.3,0.3297,0,0.000,9.26,NORMAL,RECOVERED,1
31.270,30.8,0.2164,0,0.000,9.25,NORMAL,RECOVERED,1
31.302,30.7,0.0462,1,0.000,9.39,NORMAL,INSTANT,1
31.333,30.8,0.0478,1,0.031,9.53,NORMAL,INSTANT,1
31.375,31.0,0.0455,1,0.073,9.72,NORMAL,INSTANT,1
31.399,30.3,0.0460,1,0.097,9.82,NORMAL,INSTANT,1
31.437,31.3,0.0480,1,0.135,9.99,NORMAL,INSTANT,1
31.466,30.9,0.0501,1,0.164,10.12,NORMAL,INSTANT,1
31.503,31.2,0.0523,1,0.201,10.29,NORMAL,INSTANT,1
31.533,30.8,0.0511,1,0.231,10.42,NORMAL,INSTANT,1
31.567,31.0,0.0538,1,0.265,10.57,NORMAL,INSTANT,1
31.600,30.8,0.0527,1,0.298,10.71,NORMAL,INSTANT,1
31.635,30.8,0.0505,1,0.333,10.86,NORMAL,INSTANT,1
31.666,30.6,0.0504,1,0.365,11.00,NORMAL,INSTANT,1
31.711,30.7,0.0505,1,0.408,11.19,WARNING,INSTANT,1
31.738,30.0,0.0479,1,0.436,11.31,WARNING,INSTANT,1
31.768,30.4,0.0472,1,0.466,11.44,WARNING,INSTANT,1
31.800,30.8,0.0474,1,0.498,11.58,WARNING,INSTANT,1
31.835,30.8,0.0464,1,0.533,11.73,WARNING,INSTANT,1
31.866,30.6,0.0494,1,0.563,11.86,WARNING,INSTANT,1
31.901,30.8,0.0476,1,0.599,12.01,WARNING,INSTANT,1
31.932,30.5,0.0447,1,0.631,12.14,WARNING,INSTANT,1
31.968,30.7,0.0441,1,0.666,12.29,WARNING,INSTANT,1
31.999,30.4,0.0463,1,0.697,12.42,WARNING,INSTANT,1
32.075,30.6,0.0507,1,0.773,12.74,WARNING,INSTANT,1
32.089,28.9,0.0474,1,0.787,12.80,WARNING,INSTANT,1
32.103,33.1,0.0441,1,0.801,12.86,WARNING,INSTANT,1
32.133,37.0,0.0471,1,0.831,12.98,WARNING,INSTANT,1
32.170,36.6,0.0504,1,0.868,13.13,WARNING,INSTANT,1
32.204,35.7,0.0461,1,0.902,13.27,WARNING,INSTANT,1
32.239,35.0,0.0440,1,0.938,13.42,WARNING,INSTANT,1
32.272,34.3,0.0441,1,0.969,13.55,WARNING,INSTANT,1
32.306,34.1,0.0437,1,1.003,13.69,CRITICAL,INSTANT,1
32.338,33.6,0.0452,1,1.035,13.82,CRITICAL,INSTANT,1
32.380,33.4,0.0417,1,1.078,13.99,CRITICAL,INSTANT,1
32.401,32.4,0.0397,1,1.099,14.08,CRITICAL,INSTANT,1
32.437,33.9,0.0439,1,1.136,14.23,CRITICAL,INSTANT,1
32.467,33.3,0.0446,1,1.165,14.35,CRITICAL,INSTANT,1
32.504,33.3,0.0426,1,1.202,14.49,CRITICAL,INSTANT,1
32.534,32.7,0.0401,1,1.232,14.61,CRITICAL,INSTANT,1
32.571,32.7,0.0415,1,1.269,14.76,CRITICAL,INSTANT,1
32.600,32.2,0.0431,1,1.298,14.88,CRITICAL,INSTANT,1
32.634,32.4,0.0445,1,1.332,15.01,CRITICAL,INSTANT,1
32.666,32.1,0.0432,1,1.365,15.14,CRITICAL,INSTANT,1
32.708,32.0,0.0432,1,1.407,15.30,CRITICAL,INSTANT,1
32.733,31.1,0.0460,1,1.431,15.40,CRITICAL,INSTANT,1
32.767,32.1,0.0526,1,1.465,15.53,CRITICAL,INSTANT,1
32.802,31.8,0.2069,1,1.500,15.67,CRITICAL,INSTANT,1
32.838,31.5,0.2739,0,0.000,15.64,CRITICAL,PERCLOS,1
32.868,31.2,0.2946,0,0.000,15.62,CRITICAL,PERCLOS,1
32.902,31.4,0.3090,0,0.000,15.60,CRITICAL,PERCLOS,1
32.932,31.2,0.3223,0,0.000,15.58,CRITICAL,PERCLOS,1
32.971,31.3,0.3315,0,0.000,15.55,CRITICAL,PERCLOS,1
33.001,30.8,0.3426,0,0.000,15.53,CRITICAL,PERCLOS,1
33.047,31.2,0.3459,0,0.000,15.49,CRITICAL,PERCLOS,1
33.068,30.2,0.3471,0,0.000,15.48,CRITICAL,PERCLOS,1
33.101,31.9,0.3479,0,0.000,15.46,CRITICAL,PERCLOS,1
33.148,31.7,0.3526,0,0.000,15.42,CRITICAL,PERCLOS,1
33.175,30.7,0.3545,0,0.000,15.40,CRITICAL,PERCLOS,1
33.201,31.3,0.3487,0,0.000,15.39,CRITICAL,PERCLOS,1
33.241,32.0,0.3548,0,0.000,15.36,CRITICAL,PERCLOS,1
33.268,31.2,0.3573,0,0.000,15.34,CRITICAL,PERCLOS,1
33.303,32.1,0.3546,0,0.000,15.31,CRITICAL,PERCLOS,1
33.337,31.6,0.3572,0,0.000,15.29,CRITICAL,PERCLOS,1
33.371,31.4,0.3532,0,0.000,15.27,CRITICAL,PERCLOS,1
33.401,31.2,0.3532,0,0.000,15.25,CRITICAL,PERCLOS,1
33.437,31.4,0.3466,0,0.000,15.22,CRITICAL,PERCLOS,1
33.468,31.1,0.3442,0,0.000,15.20,CRITICAL,PERCLOS,1
33.502,31.2,0.3460,0,0.000,15.18,CRITICAL,PERCLOS,1
33.533,31.0,0.3444,0,0.000,15.16,CRITICAL,PERCLOS,1
33.575,31.1,0.3421,0,0.000,15.13,CRITICAL,PERCLOS,1
33.601,30.4,0.3446,0,0.000,15.11,CRITICAL,PERCLOS,1
33.637,31.2,0.3442,0,0.000,15.09,CRITICAL,PERCLOS,1
33.667,30.9,0.3428,0,0.000,15.07,CRITICAL,PERCLOS,1
33.705,31.1,0.3369,0,0.000,15.04,CRITICAL,PERCLOS,1
33.745,30.6,0.3432,0,0.000,15.02,CRITICAL,PERCLOS,1
33.771,30.1,0.3448,0,0.000,15.00,CRITICAL,INSTANT,1
33.804,30.8,0.3440,0,0.000,14.98,CRITICAL,INSTANT,1
33.836,30.9,0.3369,0,0.000,14.95,NORMAL,INSTANT,1
33.870,30.8,0.3383,0,0.000,14.93,NORMAL,INSTANT,1
33.908,30.7,0.3395,0,0.000,14.91,NORMAL,INSTANT,1
33.940,30.3,0.3414,0,0.000,14.89,NORMAL,INSTANT,1
33.972,30.4,0.3358,0,0.000,14.87,NORMAL,INSTANT,1
34.003,30.4,0.3312,0,0.000,14.85,NORMAL,INSTANT,1
34.042,30.8,0.3369,0,0.000,14.82,NORMAL,INSTANT,1
34.070,30.2,0.3416,0,0.000,14.80,NORMAL,INSTANT,1
34.140,30.8,0.3401,0,0.000,14.76,NORMAL,INSTANT,1
34.153,29.2,0.3362,0,0.000,14.75,NORMAL,INSTANT,1
34.169,33.9,0.3368,0,0.000,14.74,NORMAL,INSTANT,1
34.201,36.8,0.3386,0,0.000,14.72,NORMAL,INSTANT,1
34.235,36.3,0.3362,0,0.000,14.70,NORMAL,INSTANT,1
34.268,35.6,0.3249,0,0.000,14.68,NORMAL,INSTANT,1
34.306,35.0,0.3278,0,0.000,14.65,NORMAL,INSTANT,1
34.335,34.1,0.3257,0,0.000,14.63,NORMAL,INSTANT,1
34.374,34.2,0.3245,0,0.000,14.61,NORMAL,INSTANT,1
34.402,33.3,0.3225,0,0.000,14.59,NORMAL,INSTANT,1
34.455,33.6,0.3280,0,0.000,14.56,NORMAL,INSTANT,1
34.472,32.1,0.3271,0,0.000,14.55,NORMAL,INSTANT,1
34.503,34.9,0.3298,0,0.000,14.53,NORMAL,INSTANT,1
34.534,34.8,0.3303,0,0.000,14.51,NORMAL,INSTANT,1
34.569,34.5,0.3274,0,0.000,14.49,NORMAL,INSTANT,1
34.608,33.8,0.3339,0,0.000,14.46,NORMAL,INSTANT,1
34.641,33.0,0.3289,0,0.000,14.44,NORMAL,INSTANT,1
34.674,32.7,0.3366,0,0.000,14.42,NORMAL,INSTANT,1
34.707,32.6,0.3354,0,0.000,14.40,NORMAL,INSTANT,1
34.733,32.2,0.3400,0,0.000,14.39,NORMAL,INSTANT,1
34.770,32.8,0.3423,0,0.000,14.36,NORMAL,INSTANT,1
34.801,32.3,0.3354,0,0.000,14.34,NORMAL,INSTANT,1
34.838,32.3,0.3304,0,0.000,14.32,NORMAL,RECOVERED,1
34.873,31.8,0.3451,0,0.000,14.30,NORMAL,RECOVERED,1
34.913,31.5,0.3420,0,0.000,14.28,NORMAL,RECOVERED,1
34.936,30.8,0.3437,0,0.000,14.26,NORMAL,RECOVERED,1
34.975,32.2,0.3447,0,0.000,14.24,NORMAL,RECOVERED,1
35.004,31.6,0.3483,0,0.000,14.22,NORMAL,RECOVERED,1
35.048,31.8,0.3442,0,0.000,14.20,NORMAL,RECOVERED,1
35.072,30.9,0.3444,0,0.000,14.18,NORMAL,RECOVERED,1
35.111,31.9,0.3459,0,0.000,14.16,NORMAL,RECOVERED,1
35.138,31.4,0.3469,0,0.000,14.14,NORMAL,RECOVERED,1
35.172,31.8,0.3468,0,0.000,14.12,NORMAL,RECOVERED,1
35.206,31.6,0.3443,0,0.000,14.10,NORMAL,RECOVERED,1
35.244,31.3,0.3474,0,0.000,14.08,NORMAL,RECOVERED,1
35.270,30.9,0.3445,0,0.000,14.07,NORMAL,RECOVERED,1
35.309,31.6,0.3415,0,0.000,14.04,NORMAL,RECOVERED,1
35.336,31.0,0.3324,0,0.000,14.03,NORMAL,RECOVERED,1
35.375,31.6,0.3331,0,0.000,14.00,NORMAL,RECOVERED,1
35.403,31.0,0.3358,0,0.000,13.99,NORMAL,RECOVERED,1
35.441,31.5,0.3351,0,0.000,13.97,NORMAL,RECOVERED,1
35.469,31.0,0.3375,0,0.000,13.95,NORMAL,RECOVERED,1
35.507,31.3,0.3381,0,0.000,13.93,NORMAL,RECOVERED,1
35.541,31.0,0.3366,0,0.000,13.91,NORMAL,RECOVERED,1
35.573,30.7,0.3348,0,0.000,13.89,NORMAL,RECOVERED,1
35.608,30.8,0.2481,0,0.000,13.87,NORMAL,RECOVERED,1
35.643,30.5,0.0667,1,0.000,13.99,NORMAL,INSTANT,1
35.673,30.4,0.2056,1,0.030,14.10,NORMAL,INSTANT,1
